2020-04-05,这真的是自觉啊，为自己负责为大家负责
2020-04-05,女神
2020-04-05,黄姐好
2020-04-05,很骄傲
2020-04-05,武汉人民感恩大家的帮助
2020-04-05,加油
2020-04-05,1000片口罩发货了吗？蔡？
2020-04-05,爱你❤
2020-04-05,谁说女子不如男
2020-04-05,美国30万了，是是全球110万了
2020-04-05,这个疫情无论是那个省也不可能比湖北做的好
2020-04-05,低调低调
2020-04-05,为我们自己感动，为中国感动
2020-04-05,感动
2020-04-05,友军友军
2020-04-05,很敬佩她在台湾能说这些
2020-04-05,救不了全世界，毕竟救不了非要作死的
2020-04-05,此人是战忽局的敌人
2020-04-05,而且还能上班，钉钉警告
2020-04-05,武汉的很多官都换了
2020-04-05,老友军了
2020-04-05,智贤姐姐
2020-04-05,哈哈哈
2020-04-05,哈哈哈
2020-04-05,保护
2020-04-05,大大力支持
2020-04-05,"我胖了，现在53公斤了,,Ծ^Ծ,,"
2020-04-05,这就是传说中那个保护祖国的女人吗
2020-04-05,不把我们当人也挺好，要不动手死一片人后不用那么内疚
2020-04-05,别说什么是我们为他们争取时间了，同时爆发的我们先管制就成我们先爆发了，这是什么道理
2020-04-05,要人，也要岛，把毒派枪毙！！！
2020-04-05,最明白人之一
2020-04-05,美团外卖!!!
2020-04-05,全台湾唯一正常的人
2020-04-05,几千亿啊
2020-04-05,封城之前就有人看形势不好提议，还有傻子就看自己的利益会骂。打脸吧
2020-04-05,中国NB
2020-04-05,中国速度
2020-04-05,1.25倍新大陆
2020-04-05,我也超乖~
2020-04-05,别谋独了这正谋统一呢
2020-04-05,奇迹中国
2020-04-05,灭了台湾气死人了
2020-04-05,非典时期，首都照样封
2020-04-05,她是多年老友了。。。哈哈
2020-04-05,为自己是中国人感到自豪
2020-04-05,美国日增3万前来考古
2020-04-05,又是台湾？
2020-04-05,4.3号看美国意大利疫情肆虐，太佩服国家领导人的决策了
2020-04-05,战争潜力太大了，令人恐惧
2020-04-05,我们中国人自己的事情！这句话爱了
2020-04-05,保护
2020-04-05,当代脊梁。
2020-04-05,中国nb！
2020-04-05,以疫谋独很过分！中国一点也不能少！
2020-04-05,祖国我爱你！！！！
2020-04-05,国人对于疫情有经验，也有很强的防范意识
2020-04-05,您也辛苦了，谢谢您
2020-04-05,感謝京東感謝所有的快遞小哥
2020-04-05,中国牛逼
2020-04-05,居家胖十斤
2020-04-05,喜欢你
2020-04-05,美国25万确诊了已经
2020-04-05,可外国根本不当回事，没做准备搞到现在医疗崩溃
2020-04-05,预言成功
2020-04-05,中国nb
2020-04-05,我们是全国响应
2020-04-05,这是中华民族
2020-04-05,此生无悔入华夏，来生还做中国人
2020-04-05,也不全是，总有那么几个愤青
2020-04-05,必须搞清楚病毒源头太吓人
2020-04-05,󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭󾓭
2020-04-05,保护
2020-04-05,后面的这个文字排版，真的，，，
2020-04-05,我胖了30斤
2020-04-05,赶紧收了吧
2020-04-05,毛子哥应该也可以
2020-04-05,保护
2020-04-05,智贤姐加油
2020-04-05,我瞎了
2020-04-05,都是大佬
2020-04-05,怕死
2020-04-05,骄傲
2020-04-05,前面胖十斤的也等等我
2020-04-05,宅男高兴了
2020-04-05,阿中太强了！！！
2020-04-05,预言家
2020-04-05,保护
2020-04-05,湾湾不会连饭都没得吃吧
2020-04-05,胖了
2020-04-05,保护
2020-04-05,老黄说话还是诚恳的，等台湾同意了，欢迎你继续评论市政
2020-04-05,保护保护
2020-04-05,友军友军
2020-04-05,体制问题，毕竟儒家思想在那里，根深蒂固。
2020-04-05,中国制度体系的保障
2020-04-05,别的国家真做不到
2020-04-05,中国制度体体系的保障
2020-04-05,保护贤姐
2020-04-05,来世还来种花家！！！
2020-04-05,骄傲！！！！
2020-04-05,保护我方智贤姐！！！
2020-04-05,智贤姐威武！
2020-04-05,智贤姐！
2020-04-05,太优秀了我的姐
2020-04-05,保护
2020-04-05,我的祖国！！
2020-04-05,但是看到了一堆沙雕23333
2020-04-05,真的是这次给很多人的感受
2020-04-05,你挨个点名计数的500万？
2020-04-05,出去的500万去你家了？
2020-04-05,泪目
2020-04-05,哈哈哈是的我也胖了十斤
2020-04-05,让我叉会腰
2020-04-05,福建牛逼
2020-04-05,福建赛高
2020-04-05,福建日报nb
2020-04-05,智贤姐台湾脊梁
2020-04-05,不知道她有没有账号，想给她支持
2020-04-05,换掉2333
2020-04-05,这就是中国文化，团结
2020-04-05,这里伙食好啊
2020-04-05,说句良心话，武汉人民真的牛逼！、
2020-04-05,说的太准确到位了
2020-04-05,节目一个月后，美国爆了
2020-04-05,中国牛逼！
2020-04-05,武汉没有省委……
2020-04-05,保护
2020-04-05,明理人
2020-04-05,希望过段时间去吃热干面
2020-04-05,我的腹肌变
2020-04-05,两个字特么牛逼
2020-04-05,红色不能断
2020-04-05,叶问了！！！前边的夜间
2020-04-05,中国加油
2020-04-05,武汉省委？
2020-04-05,舔日..
2020-04-05,保护
2020-04-05,保护
2020-04-05,智贤姐好
2020-04-05,隔离那会外国人都在看我们笑话，现在数据证明了
2020-04-05,一方有难八方支援，这就是中国
2020-04-05,我胖了好多
2020-04-05,全国一条心
2020-04-05,智贤姐姐。
2020-04-05,巾帼英雄智贤姐
2020-04-05,泪目
2020-04-05,我特喵也胖了～
2020-04-05,哈麻批
2020-04-05,被作业折磨的我表示瘦了
2020-04-05,为我中华儿女而自豪
2020-04-05,胖十斤那个我给你逗笑了
2020-04-05,此生无悔入华夏
2020-04-05,现代鲁迅
2020-04-05,啊
2020-04-05,因为我们是中国人!我们的政府nb!我们的人民nb!
2020-04-05,我们的人民很棒！我们的中国更棒！
2020-04-05,这次也是集中举国之力办一件事情
2020-04-05,保护我方智贤姐
2020-04-05,中国人民是团结的
2020-04-05,真个真是牛我们连隔壁村都路障隔离z哈哈
2020-04-05,现在可以看到其他国家怎么样了哈哈哈
2020-04-05,智贤姐好！
2020-04-05,现在感染人数不及美国的零头
2020-04-05,泪目
2020-04-05,台湾以前是福建一个市，福建骂台湾很正常
2020-04-05,那个憨批
2020-04-05,我窝在家里两个多月了，被自己深深的感动到了，做为中国人，我骄傲
2020-04-05,保护
2020-04-05,加油智贤姐
2020-04-05,我这栋出现一例病人，在家隔离了14天人都胖了，政府送的物资很足
2020-04-05,我们救不了全世界，想死不用救
2020-04-05,泪目
2020-04-05,智贤姐真的不容易，在台湾坚持发出自己的声音
2020-04-05,中国体制越来越好了，也越来越透明了。
2020-04-05,智贤姐好
2020-04-05,因为和放飞的自由相比我们更愿意牺牲一些自由换取生命...
2020-04-05,带预言家啊
2020-04-05,叉腰！我骄傲！
2020-04-05,武汉辛苦了
2020-04-05,还有网上。。这是最重要的
2020-04-05,2020年的中国年足够让全世界人记一辈子。
2020-04-05,我在家倒是吃得安逸。。北京烤鸭都吃了几回。哈哈！
2020-04-05,我们在家都隔离了近几个月了。从春节之前就开始隔离了。我们贵州做得比武汉快。
2020-04-05,4.1美国18万
2020-04-05,中国加油
2020-04-05,感恩祖国
2020-04-05,加油！
2020-04-05,武汉市委
2020-04-05,中国人口数是13亿4000万人
2020-04-05,让国民活得好
2020-04-05,让国民活下来
2020-04-05,把我养胖了10斤
2020-04-05,保护姐姐
2020-04-05,我胖了…
2020-04-05,最主要的是民众配合啊
2020-04-05,保护我方
2020-04-05,偷跑500万
2020-04-05,感谢武汉人民
2020-04-05,智贤姐加油
2020-04-05,黄姐好
2020-04-05,曾经的中华民国首都
2020-04-05,赞赞赞赞赞赞
2020-04-05,毕竟命比较重要
2020-04-05,保护
2020-04-05,颟顸
2020-04-05,智贤姐
2020-04-05,爱了爱了～
2020-04-05,中国医科大学附属盛京医院
2020-04-05,我就有一点好。我不给祖国添乱。
2020-04-05,一看到智贤姐，我就想告诉她，没几年了，你希望的，就能实现了
2020-04-05,国家面前一切个人都要为其让步
2020-04-05,为自己点赞，疫情还捉了不小之前藏匿的罪犯呢
2020-04-05,好骄傲！！生长于幸福温暖的种花家
2020-04-05,原谅弯弯啦！体制不同
2020-04-05,那个憨憨！
2020-04-05,还有谁！
2020-04-05,中国赞\(≧▽≦)/赞
2020-04-05,罪犯都自首了
2020-04-05,武汉加油
2020-04-05,夸的都不好意思了，大姐。
2020-04-05,保护友军
2020-04-05,大大的友军
2020-04-05,此生不悔入华夏
2020-04-05,厉害了我的国
2020-04-05,不要多想我只是想多活几年
2020-04-05,他们会为自己的无知和偏见付出代价的！
2020-04-05,哈哈哈哈哈甚至还胖了
2020-04-05,最可爱的台湾人。
2020-04-05,66666
2020-04-05,日本做法比美国可高明多了
2020-04-05,天天搓麻将。。。
2020-04-05,还是救不了直接问，爆发了
2020-04-05,我已经炒得一手好菜不用叫外卖了
2020-04-05,智贤姐注意安全
2020-04-05,饭做的味道好很多
2020-04-05,准备回归~~~
2020-04-05,医大二院牛逼
2020-04-05,长胖了在家两个月
2020-04-05,中国nb
2020-04-05,这就是动员力和执行力
2020-04-05,友军快保护
2020-04-05,美国12万前来考古
2020-04-05,智贤姐流弊！！！
2020-04-05,夜问打权
2020-04-05,日本的处理方法客观来讲还是很人道的。
2020-04-05,加油
2020-04-05,我们的祖国真的很不容易
2020-04-05,武汉从来都是一个英雄的城市
2020-04-05,我初四就上班了
2020-04-05,胖了十斤的等等我……
2020-04-05,中国文化讲伦理道德，西方文化讲巧取豪夺
2020-04-05,为自己是中国人骄傲！
2020-04-05,武汉加油
2020-04-05,当时是真的觉得封的慢了，消息传出来那么久了才封城，没想到别的国家比我们慢了百倍，终于知道中国有多快了
2020-04-05,一开口，老爱国者了
2020-04-05,一听就是友军
2020-04-05,少出门，是对自己和他人负责
2020-04-05,加油加油！！
2020-04-05,听党指挥，能打胜仗
2020-04-05,我姑娘上完网课，不想去学校了，咋办？？最近还发了好多玩具，能陪她一起玩。。。这咋办？
2020-04-05,前面的，还能在家上课我笑了
2020-04-05,我要膨胀一下
2020-04-05,我们在为国家做贡献，什么叫限制自由
2020-04-05,为智贤姐加油！！！
2020-04-05,贤姐来B站了
2020-04-05,骄傲
2020-04-05,看到我们盛京医院了
2020-04-05,疫情过后准备收复台湾
2020-04-05,别夸了，我就是怕死
2020-04-05,可把我牛逼坏了
2020-04-05,甚至还能上课
2020-04-05,讲实话，我最乖，疫情期间天天呆床上
2020-04-05,带节奏
2020-04-05,友军贤姐！！
2020-04-05,关键时刻不给国家添乱，这是文化传承，以国为重，都分的出轻重缓急
2020-04-05,英雄，我们国家从来不缺
2020-04-05,这是五千年稳定统治下人民被动养成的习惯
2020-04-05,祖国万岁
2020-04-05,军民一家，所向披靡
2020-04-05,军民一家，所向披靡
2020-04-05,换有为、勇为之将点赞
2020-04-05,保护
2020-04-05,如果节目使一个人开窍了，那这个节目就有很大的意义了
2020-04-05,坚定了统一的决心
2020-04-05,我与我的祖国一刻也不能分割
2020-04-05,胖了十斤
2020-04-05,良言难劝该死的鬼
2020-04-05,这个姐姐一直是友军
2020-04-05,铁憨憨
2020-04-05,有不乖的
2020-04-05,剑履上殿，入朝不趋
2020-04-05,不，我们没能救全世界的人
2020-04-05,国力的强大，强啊
2020-04-05,中国牛逼
2020-04-05,红警中国动员兵是吹的吗？
2020-04-05,保护
2020-04-05,可给我牛逼坏了
2020-04-05,我去，全是21比9我酸了
2020-04-05,+
2020-04-05,自己人
2020-04-05,泪目
2020-04-05,还能上课...这个我真笑了
2020-04-05,外国：请全村吃饭
2020-04-05,整个湖北都封了全国人民共同努力的
2020-04-05,天下何人不通共
2020-04-05,泪目
2020-04-05,中国加油
2020-04-05,芜湖，起飞
2020-04-05,这个，是全球任何一个国家不能比的，，哈哈，，，
2020-04-05,因为都怕死的
2020-04-05,我天天在推特怼湾毒，我要出一份力保卫祖国母亲！
2020-04-05,黄姐，安！
2020-04-05,感谢快递小哥，感谢物流系统的大哥
2020-04-05,台湾省终于有个说实话的了
2020-04-05,王者表示带不动啊带不动
2020-04-05,中国NB
2020-04-05,种地
2020-04-05,救了中国人争取到的时间确不能阻止世界爆发
2020-04-05,不用想象了，已经看到了
2020-04-05,老双标了
2020-04-05,当年北京还不是照样封住
2020-04-05,说得好
2020-04-05,友军！
2020-04-05,贤姐
2020-04-05,贤姐好
2020-04-05,中央这次真的很棒，完全看不到回避，就是硬杠
2020-04-05,台湾疫情防控做的非常好
2020-04-05,贤姐明白人
2020-04-05,最重要当时还是春节，个个都想出门的节日
2020-04-05,主要是怕是你知道吗
2020-04-05,十天建成火神山医院
2020-04-05,智贤姐真的分析很到位
2020-04-05,救不了全世界的人
2020-04-05,2050年中国世界中心
2020-04-05,因为中国人民有信仰
2020-04-05,正常中国医科大学在辽宁
2020-04-05,我为祖国的力挽狂澜骄傲
2020-04-05,那个憨憨
2020-04-05,我们很棒
