日期,内容
2020-05-30,你们酸什么，人家真的是凭自己努力当上所长的（狗头）
2020-05-30,上面有人吗？？？！！！
2020-05-30,保护个鬼
2020-05-30,学阀世家
2020-05-30,戏子
2020-05-30,艺术生
2020-05-30,记者这个问题是尖锐，但是问的好哈哈哈哈
2020-05-30,都说好看？？？？我怎么感觉一般？就是做所长确实年轻
2020-05-30,输宏冰
2020-05-30,懂了
2020-05-30,打保护的去了解了解在发好吗
2020-05-30,这记者是自己人吗？
2020-05-30,高三理科生表示soeasy
2020-05-30,这么年轻就当所长了？！！！！！
2020-05-30,人工改造？玉皇大帝下凡？（狗头
2020-05-30,大提琴所长
2020-05-30,前面的说人为改造的，你生物白学了吗？
2020-05-30,声音好好听
2020-05-30,弹幕酸死了
2020-05-30,艺术生，没高考准考证
2020-05-30,大提琴特长生你来啦
2020-05-30,感觉今年高考好多知识点鸭
2020-05-30,随机性
2020-05-30,理科生学了高中生物的应该都能懂吧
2020-05-30,这家伙怎么还是所长
2020-05-30,所长好年轻
2020-05-30,王所长气质！
2020-05-30,所长漂亮
2020-05-30,是的
2020-05-30,临床经验丰富
2020-05-30,画重点………仔猪
2020-05-30,这是央视国际台
2020-05-30,因为这是翻译
2020-05-30,哟，艺术生啊[doge]全才啊
2020-05-30,？？？？？
2020-05-30,保护
2020-05-30,保护
2020-05-30,50年都难进化成
2020-05-30,弹幕什么意思啊，自己人怀疑自己人？
2020-05-30,你为疫情做贡献了吗
2020-05-30,想给外行科普我们所做的科研太难了这个差异在我们看来天差地别...
2020-05-30,一切都是一场阴谋
2020-05-30,舒校长现在很慌
2020-05-30,前面那个相似率那个，人类和猩猩，猴子都比96高
2020-05-30,这个艺术生可以
2020-05-30,确实可以弄高考题，一开文就给你一堆听不懂的文字
2020-05-30,美国去年关了几个生化实验室很可疑
2020-05-30,特朗普：China
2020-05-30,贼喊捉贼美利坚
2020-05-30,王所长
2020-05-30,英文好评发到外网让他们多看见
2020-05-30,问题恰恰在于自然进化需要这么久，如果人为改造呢？
2020-05-30,保护
2020-05-30,我以为会回应饶毅举报事件
2020-05-30,我就单纯好奇啊，没别的意思，这个相似度80%是怎么个概念，有没有懂得解释一下
2020-05-30,红色，我笑了
2020-05-30,*
2020-05-30,她来了她来了艺术特长生她来了！
2020-05-30,保护
2020-05-30,有可能，然后变异进化
2020-05-30,记者问的问题都挺准的
2020-05-30,？？？？
2020-05-30,←小白
2020-05-30,年轻漂亮，好厉害啊
2020-05-30,据说所长是艺术生，这是对科研工作者极大的侮辱啊
2020-05-30,p4负责人是中科院武汉分院院长袁志明
2020-05-30,是征没错
2020-05-30,播放6万了，评论260，希望你们不要对厅长有想法！
2020-05-30,高考要考的
2020-05-30,←左边的，自然突变是有一定的进化方向的，不是任意突变的。她想表达的是新冠和这个病毒之间不存在自然突变的联系。
2020-05-30,这个问题很好
2020-05-30,好孝
2020-05-30,这是那个艺术生吗？果真长的可以
2020-05-30,你不懂你点什么头啊
2020-05-30,几百万猿类跟人类都没拉开多大差距
2020-05-30,发声总比闷着好
2020-05-30,人和大猩猩基因相似程度都有有97%呢
2020-05-30,建国:fakenews
2020-05-30,艺术生，你来了
2020-05-30,人和香蕉都有一半基因相似呢，这说明是完全不同的病毒
2020-05-30,这就是高考关系户，现在所长吗？
2020-05-30,懂的都懂，不懂的还是不懂
2020-05-30,感谢科普
2020-05-30,虽然我懵了，但我觉得说的对
2020-05-30,保护
2020-05-30,保护
2020-05-30,前排保护
2020-05-30,舒红兵
2020-05-30,大提琴
2020-05-30,高考不考这个，学医的害怕
2020-05-30,还好意思出来？
2020-05-30,分不清艺术生和艺术特长生？
2020-05-30,艺术生气质是不一样嗷
2020-05-30,问问美国我不信他们什么都不知道
2020-05-30,无中生有？
2020-05-30,好像是WIV1，当时发表在nature上
2020-05-30,这个问题其实蛮尖锐的，关系到一个病毒库管理统计的问题
2020-05-30,这句话有点败笔了...这个突变不是指哪儿打哪儿，而且打哪儿指哪儿
2020-05-30,其实从病毒基因组大小看，96%算很接近了
2020-05-30,美国制造
2020-05-30,现有的病毒，有可能泄露吗
2020-05-30,征字写错了吗
2020-05-30,时光机
2020-05-30,1：42的英语翻译错了，应该翻成covid-19
2020-05-30,那是谁说蝙蝠的，现在都说是蝙蝠啊
2020-05-30,弹幕来了！！！
2020-05-30,高考画重点
2020-05-30,2333333
2020-05-30,你美国敢开放特里克堡生化研究所吗？
2020-05-30,sans
2020-05-30,98%左右
2020-05-30,颜值确实是高。。
2020-05-30,相当于单体常染色体1%的序列（中国以前参与的测序数就是1%）
2020-05-30,川普:FAKENEWSNEXT(手动doge)
2020-05-30,讲个恐怖的东西，人和猩猩的基因相似度达到了98.8％
2020-05-30,国外的政客别有用心
2020-05-30,有证据就发出来，没证据就别逼逼
2020-05-30,有证据吗，发出来。
2020-05-30,高考题
2020-05-30,看来是RaTG13整合到蝙蝠细胞基因组的情况下测得了序列
2020-05-30,都是次方的可能性
2020-05-30,这不是一个人换了套衣服吗？
2020-05-30,假报道，下一个（doge）
2020-05-30,老艺术生了
2020-05-30,说的好明白了
2020-05-30,保密画质
2020-05-30,哈哈哈不知道为什么有些想笑
2020-05-30,02.
2020-05-30,人和猩猩还98%呢
2020-05-30,福尔摩斯？
2020-05-30,特长
2020-05-30,大提琴所长
2020-05-30,全凭努力王所长
2020-05-30,23333
2020-05-30,你又没她的学历，同样外貌也比不上人家，就开始看留言就诋毁女科学家
2020-05-30,纠正新冠（一声）病毒
2020-05-30,可以看看采访内容吗？
2020-05-30,弹幕恶意太大了吧
2020-05-30,保护
2020-05-30,我相信
2020-05-30,基因突变具有不定向性，低频性
2020-05-30,姐姐好好看
2020-05-30,有
2020-05-30,我觉得时间会告诉我答案
2020-05-30,特朗普；莫有人比我更懂中国（狗头）
2020-05-30,所长这么年轻啊
2020-05-30,4的1100次方
2020-05-30,差很远啊
2020-05-30,嗯
2020-05-30,所长颜值好高
2020-05-30,DNASTAR+MAGE5直呼内行
2020-05-30,你是在无中生有
2020-05-30,什么鬼
2020-05-30,老艺术生了
2020-05-30,讲个笑话美国绅士
2020-05-30,这个提问也很有针对性啊
2020-05-30,哇，這兩人聲音好像
2020-05-30,人和大猩猩基因相似好像都比96高吧？
2020-05-30,阴谋论不就是这样吗，专业知识啥也不懂，反正就靠主观臆断在网络上大呼小叫
2020-05-30,好漂亮的小姐姐
2020-05-30,谢谢科普
2020-05-30,好年轻啊
2020-05-30,受到一万点暴击
2020-05-30,握草辛苦啊！
2020-05-30,美国全球各地那么多生物实验室，他们给解释了吗？
2020-05-30,什么时候检测完的？
2020-05-30,非医学生的纯文科生理解了
2020-05-30,所以好好起名字，不然被人抓把柄
2020-05-30,有
2020-05-30,美国说我们坐时光机偷的
2020-05-30,那从这段对话得出其中的一个结论是，还不确定是来自于蝙蝠。。。
2020-05-30,回答得很清楚了
2020-05-30,我们正面回应了，美国也请正面回应它的实验室的问题
2020-05-30,相差其实很大
2020-05-30,有人吗
2020-05-30,好漂亮啊
2020-05-30,舒院士
2020-05-30,舒院士帮帮
2020-05-30,有弹幕吗
2020-05-30,舒服
2020-05-30,哇撒，所长是漂亮小姐姐～(￣▽￣～)~
2020-05-30,舒适
2020-05-30,好看。
2020-05-30,这是嫁给导师的那位所长吗？
2020-05-30,lll
2020-05-30,好看！
2020-05-30,很高吗？才96
2020-06-01,所以当初这种谣言是被某些有心人利用大部分人对这方面知识的欠缺，引导推动的吧？
2020-06-01,噢噢，又长知识了
2020-06-01,基因重组的可控性有多小？我相信九年义务没有白学
2020-06-01,说很高的初中生物白学了
2020-06-01,字幕疯狂上下交换
2020-06-01,艺术生
2020-06-01,但是并不是大家都上过高中
2020-06-01,记者真的厉害，问的都很客观
2020-06-01,人为改造的，你还是太看得起人类的技术了
2020-06-01,教授好吧
2020-06-01,这个这是一个小三
2020-06-01,艺术生之光
2020-06-01,哦哟是她啊
2020-06-01,以我薄弱的生物知识我寻思那个突变本来就是低频性多害少利性不定向性的特点啊，自然突变也只是因为有自然选择啊，自然选择才有方向，突变是没有的吧我们这么写会扣分的还有我们也会考这个区别
2020-06-01,你们酸什么，人家真的是凭自己努力当上所长的（狗头）
2020-06-01,上面有人吗？？？！！！
2020-06-01,保护个鬼
2020-06-01,学阀世家
2020-06-01,戏子
2020-06-01,艺术生
2020-06-01,记者这个问题是尖锐，但是问的好哈哈哈哈
2020-06-01,都说好看？？？？我怎么感觉一般？就是做所长确实年轻
2020-06-01,输宏冰
2020-06-01,懂了
2020-06-01,打保护的去了解了解在发好吗
2020-06-01,这记者是自己人吗？
2020-06-01,高三理科生表示soeasy
2020-06-01,这么年轻就当所长了？！！！！！
2020-06-01,人工改造？玉皇大帝下凡？（狗头
2020-06-01,大提琴所长
2020-06-01,前面的说人为改造的，你生物白学了吗？
2020-06-01,声音好好听
2020-06-01,弹幕酸死了
2020-06-01,艺术生，没高考准考证
2020-06-01,大提琴特长生你来啦
2020-06-01,感觉今年高考好多知识点鸭
2020-06-01,随机性
2020-06-01,理科生学了高中生物的应该都能懂吧
2020-06-01,这家伙怎么还是所长
2020-06-01,所长好年轻
2020-06-01,王所长气质！
2020-06-01,所长漂亮
2020-06-01,是的
2020-06-01,临床经验丰富
2020-06-01,画重点………仔猪
2020-06-01,这是央视国际台
2020-06-01,因为这是翻译
2020-06-01,哟，艺术生啊[doge]全才啊
2020-06-01,？？？？？
2020-06-01,保护
2020-06-01,保护
2020-06-01,50年都难进化成
2020-06-01,弹幕什么意思啊，自己人怀疑自己人？
2020-06-01,你为疫情做贡献了吗
2020-06-01,想给外行科普我们所做的科研太难了这个差异在我们看来天差地别...
2020-06-01,一切都是一场阴谋
2020-06-01,舒校长现在很慌
2020-06-01,前面那个相似率那个，人类和猩猩，猴子都比96高
2020-06-01,这个艺术生可以
2020-06-01,确实可以弄高考题，一开文就给你一堆听不懂的文字
2020-06-01,美国去年关了几个生化实验室很可疑
2020-06-01,特朗普：China
2020-06-01,贼喊捉贼美利坚
2020-06-01,王所长
2020-06-01,英文好评发到外网让他们多看见
2020-06-01,问题恰恰在于自然进化需要这么久，如果人为改造呢？
2020-06-01,保护
2020-06-01,我以为会回应饶毅举报事件
2020-06-01,我就单纯好奇啊，没别的意思，这个相似度80%是怎么个概念，有没有懂得解释一下
2020-06-01,红色，我笑了
2020-06-01,*
2020-06-01,她来了她来了艺术特长生她来了！
2020-06-01,保护
2020-06-01,有可能，然后变异进化
2020-06-01,记者问的问题都挺准的
2020-06-01,？？？？
2020-06-01,←小白
2020-06-01,年轻漂亮，好厉害啊
2020-06-01,据说所长是艺术生，这是对科研工作者极大的侮辱啊
2020-06-01,p4负责人是中科院武汉分院院长袁志明
2020-06-01,是征没错
2020-06-01,播放6万了，评论260，希望你们不要对厅长有想法！
2020-06-01,高考要考的
2020-06-01,←左边的，自然突变是有一定的进化方向的，不是任意突变的。她想表达的是新冠和这个病毒之间不存在自然突变的联系。
2020-06-01,这个问题很好
2020-06-01,好孝
2020-06-01,这是那个艺术生吗？果真长的可以
2020-06-01,你不懂你点什么头啊
2020-06-01,几百万猿类跟人类都没拉开多大差距
2020-06-01,发声总比闷着好
2020-06-01,人和大猩猩基因相似程度都有有97%呢
2020-06-01,建国:fakenews
2020-06-01,艺术生，你来了
2020-06-01,人和香蕉都有一半基因相似呢，这说明是完全不同的病毒
2020-06-01,这就是高考关系户，现在所长吗？
2020-06-01,懂的都懂，不懂的还是不懂
2020-06-01,感谢科普
2020-06-01,虽然我懵了，但我觉得说的对
2020-06-01,保护
2020-06-01,保护
2020-06-01,前排保护
2020-06-01,舒红兵
2020-06-01,大提琴
2020-06-01,高考不考这个，学医的害怕
2020-06-01,还好意思出来？
2020-06-01,分不清艺术生和艺术特长生？
2020-06-01,艺术生气质是不一样嗷
2020-06-01,问问美国我不信他们什么都不知道
2020-06-01,无中生有？
2020-06-01,好像是WIV1，当时发表在nature上
2020-06-01,这个问题其实蛮尖锐的，关系到一个病毒库管理统计的问题
2020-06-01,这句话有点败笔了...这个突变不是指哪儿打哪儿，而且打哪儿指哪儿
2020-06-01,其实从病毒基因组大小看，96%算很接近了
2020-06-01,美国制造
2020-06-01,现有的病毒，有可能泄露吗
2020-06-01,征字写错了吗
2020-06-01,时光机
2020-06-01,1：42的英语翻译错了，应该翻成covid-19
2020-06-01,那是谁说蝙蝠的，现在都说是蝙蝠啊
2020-06-01,弹幕来了！！！
2020-06-01,高考画重点
2020-06-01,2333333
2020-06-01,你美国敢开放特里克堡生化研究所吗？
2020-06-01,sans
2020-06-01,98%左右
2020-06-01,颜值确实是高。。
2020-06-01,相当于单体常染色体1%的序列（中国以前参与的测序数就是1%）
2020-06-01,川普:FAKENEWSNEXT(手动doge)
2020-06-01,讲个恐怖的东西，人和猩猩的基因相似度达到了98.8％
2020-06-01,国外的政客别有用心
2020-06-01,有证据就发出来，没证据就别逼逼
2020-06-01,有证据吗，发出来。
2020-06-01,高考题
2020-06-01,看来是RaTG13整合到蝙蝠细胞基因组的情况下测得了序列
2020-06-01,都是次方的可能性
2020-06-01,这不是一个人换了套衣服吗？
2020-06-01,假报道，下一个（doge）
2020-06-01,老艺术生了
2020-06-01,说的好明白了
2020-06-01,保密画质
2020-06-01,哈哈哈不知道为什么有些想笑
2020-06-01,02.
2020-06-01,人和猩猩还98%呢
2020-06-01,福尔摩斯？
2020-06-01,特长
2020-06-01,大提琴所长
2020-06-01,全凭努力王所长
2020-06-01,23333
2020-06-01,你又没她的学历，同样外貌也比不上人家，就开始看留言就诋毁女科学家
2020-06-01,纠正新冠（一声）病毒
2020-06-01,可以看看采访内容吗？
2020-06-01,弹幕恶意太大了吧
2020-06-01,保护
2020-06-01,我相信
2020-06-01,基因突变具有不定向性，低频性
2020-06-01,姐姐好好看
2020-06-01,有
2020-06-01,我觉得时间会告诉我答案
2020-06-01,特朗普；莫有人比我更懂中国（狗头）
2020-06-01,所长这么年轻啊
2020-06-01,4的1100次方
2020-06-01,差很远啊
2020-06-01,嗯
2020-06-01,所长颜值好高
2020-06-01,DNASTAR+MAGE5直呼内行
2020-06-01,你是在无中生有
2020-06-01,什么鬼
2020-06-01,老艺术生了
2020-06-01,讲个笑话美国绅士
2020-06-01,这个提问也很有针对性啊
2020-06-01,哇，這兩人聲音好像
2020-06-01,人和大猩猩基因相似好像都比96高吧？
2020-06-01,阴谋论不就是这样吗，专业知识啥也不懂，反正就靠主观臆断在网络上大呼小叫
2020-06-01,好漂亮的小姐姐
2020-06-01,谢谢科普
2020-06-01,好年轻啊
2020-06-01,受到一万点暴击
2020-06-01,握草辛苦啊！
2020-06-01,美国全球各地那么多生物实验室，他们给解释了吗？
2020-06-01,什么时候检测完的？
2020-06-01,非医学生的纯文科生理解了
2020-06-01,所以好好起名字，不然被人抓把柄
2020-06-01,有
2020-06-01,美国说我们坐时光机偷的
2020-06-01,那从这段对话得出其中的一个结论是，还不确定是来自于蝙蝠。。。
2020-06-01,回答得很清楚了
2020-06-01,我们正面回应了，美国也请正面回应它的实验室的问题
2020-06-01,相差其实很大
2020-06-01,有人吗
2020-06-01,好漂亮啊
2020-06-01,舒院士
2020-06-01,舒院士帮帮
2020-06-01,有弹幕吗
2020-06-01,舒服
2020-06-01,哇撒，所长是漂亮小姐姐～(￣▽￣～)~
2020-06-01,舒适
2020-06-01,好看。
2020-06-01,这是嫁给导师的那位所长吗？
2020-06-01,lll
2020-06-01,好看！
2020-06-01,很高吗？才96
2020-06-03,180万来考古
2020-06-03,所以当初这种谣言是被某些有心人利用大部分人对这方面知识的欠缺，引导推动的吧？
2020-06-03,噢噢，又长知识了
2020-06-03,基因重组的可控性有多小？我相信九年义务没有白学
2020-06-03,说很高的初中生物白学了
2020-06-03,字幕疯狂上下交换
2020-06-03,艺术生
2020-06-03,但是并不是大家都上过高中
2020-06-03,记者真的厉害，问的都很客观
2020-06-03,人为改造的，你还是太看得起人类的技术了
2020-06-03,教授好吧
2020-06-03,这个这是一个小三
2020-06-03,艺术生之光
2020-06-03,哦哟是她啊
2020-06-03,以我薄弱的生物知识我寻思那个突变本来就是低频性多害少利性不定向性的特点啊，自然突变也只是因为有自然选择啊，自然选择才有方向，突变是没有的吧我们这么写会扣分的还有我们也会考这个区别
2020-06-03,你们酸什么，人家真的是凭自己努力当上所长的（狗头）
2020-06-03,上面有人吗？？？！！！
2020-06-03,保护个鬼
2020-06-03,学阀世家
2020-06-03,戏子
2020-06-03,艺术生
2020-06-03,记者这个问题是尖锐，但是问的好哈哈哈哈
2020-06-03,都说好看？？？？我怎么感觉一般？就是做所长确实年轻
2020-06-03,输宏冰
2020-06-03,懂了
2020-06-03,打保护的去了解了解在发好吗
2020-06-03,这记者是自己人吗？
2020-06-03,高三理科生表示soeasy
2020-06-03,这么年轻就当所长了？！！！！！
2020-06-03,人工改造？玉皇大帝下凡？（狗头
2020-06-03,大提琴所长
2020-06-03,前面的说人为改造的，你生物白学了吗？
2020-06-03,声音好好听
2020-06-03,弹幕酸死了
2020-06-03,艺术生，没高考准考证
2020-06-03,大提琴特长生你来啦
2020-06-03,感觉今年高考好多知识点鸭
2020-06-03,随机性
2020-06-03,理科生学了高中生物的应该都能懂吧
2020-06-03,这家伙怎么还是所长
2020-06-03,所长好年轻
2020-06-03,王所长气质！
2020-06-03,所长漂亮
2020-06-03,是的
2020-06-03,临床经验丰富
2020-06-03,画重点………仔猪
2020-06-03,这是央视国际台
2020-06-03,因为这是翻译
2020-06-03,哟，艺术生啊[doge]全才啊
2020-06-03,？？？？？
2020-06-03,保护
2020-06-03,保护
2020-06-03,50年都难进化成
2020-06-03,弹幕什么意思啊，自己人怀疑自己人？
2020-06-03,你为疫情做贡献了吗
2020-06-03,想给外行科普我们所做的科研太难了这个差异在我们看来天差地别...
2020-06-03,一切都是一场阴谋
2020-06-03,舒校长现在很慌
2020-06-03,前面那个相似率那个，人类和猩猩，猴子都比96高
2020-06-03,这个艺术生可以
2020-06-03,确实可以弄高考题，一开文就给你一堆听不懂的文字
2020-06-03,美国去年关了几个生化实验室很可疑
2020-06-03,特朗普：China
2020-06-03,贼喊捉贼美利坚
2020-06-03,王所长
2020-06-03,英文好评发到外网让他们多看见
2020-06-03,问题恰恰在于自然进化需要这么久，如果人为改造呢？
2020-06-03,保护
2020-06-03,我以为会回应饶毅举报事件
2020-06-03,我就单纯好奇啊，没别的意思，这个相似度80%是怎么个概念，有没有懂得解释一下
2020-06-03,红色，我笑了
2020-06-03,*
2020-06-03,她来了她来了艺术特长生她来了！
2020-06-03,保护
2020-06-03,有可能，然后变异进化
2020-06-03,记者问的问题都挺准的
2020-06-03,？？？？
2020-06-03,←小白
2020-06-03,年轻漂亮，好厉害啊
2020-06-03,据说所长是艺术生，这是对科研工作者极大的侮辱啊
2020-06-03,p4负责人是中科院武汉分院院长袁志明
2020-06-03,是征没错
2020-06-03,播放6万了，评论260，希望你们不要对厅长有想法！
2020-06-03,高考要考的
2020-06-03,←左边的，自然突变是有一定的进化方向的，不是任意突变的。她想表达的是新冠和这个病毒之间不存在自然突变的联系。
2020-06-03,这个问题很好
2020-06-03,好孝
2020-06-03,这是那个艺术生吗？果真长的可以
2020-06-03,你不懂你点什么头啊
2020-06-03,几百万猿类跟人类都没拉开多大差距
2020-06-03,发声总比闷着好
2020-06-03,人和大猩猩基因相似程度都有有97%呢
2020-06-03,建国:fakenews
2020-06-03,艺术生，你来了
2020-06-03,人和香蕉都有一半基因相似呢，这说明是完全不同的病毒
2020-06-03,这就是高考关系户，现在所长吗？
2020-06-03,懂的都懂，不懂的还是不懂
2020-06-03,感谢科普
2020-06-03,虽然我懵了，但我觉得说的对
2020-06-03,保护
2020-06-03,保护
2020-06-03,前排保护
2020-06-03,舒红兵
2020-06-03,大提琴
2020-06-03,高考不考这个，学医的害怕
2020-06-03,还好意思出来？
2020-06-03,分不清艺术生和艺术特长生？
2020-06-03,艺术生气质是不一样嗷
2020-06-03,问问美国我不信他们什么都不知道
2020-06-03,无中生有？
2020-06-03,好像是WIV1，当时发表在nature上
2020-06-03,这个问题其实蛮尖锐的，关系到一个病毒库管理统计的问题
2020-06-03,这句话有点败笔了...这个突变不是指哪儿打哪儿，而且打哪儿指哪儿
2020-06-03,其实从病毒基因组大小看，96%算很接近了
2020-06-03,美国制造
2020-06-03,现有的病毒，有可能泄露吗
2020-06-03,征字写错了吗
2020-06-03,时光机
2020-06-03,1：42的英语翻译错了，应该翻成covid-19
2020-06-03,那是谁说蝙蝠的，现在都说是蝙蝠啊
2020-06-03,弹幕来了！！！
2020-06-03,高考画重点
2020-06-03,2333333
2020-06-03,你美国敢开放特里克堡生化研究所吗？
2020-06-03,sans
2020-06-03,98%左右
2020-06-03,颜值确实是高。。
2020-06-03,相当于单体常染色体1%的序列（中国以前参与的测序数就是1%）
2020-06-03,川普:FAKENEWSNEXT(手动doge)
2020-06-03,讲个恐怖的东西，人和猩猩的基因相似度达到了98.8％
2020-06-03,国外的政客别有用心
2020-06-03,有证据就发出来，没证据就别逼逼
2020-06-03,有证据吗，发出来。
2020-06-03,高考题
2020-06-03,看来是RaTG13整合到蝙蝠细胞基因组的情况下测得了序列
2020-06-03,都是次方的可能性
2020-06-03,这不是一个人换了套衣服吗？
2020-06-03,假报道，下一个（doge）
2020-06-03,老艺术生了
2020-06-03,说的好明白了
2020-06-03,保密画质
2020-06-03,哈哈哈不知道为什么有些想笑
2020-06-03,02.
2020-06-03,人和猩猩还98%呢
2020-06-03,福尔摩斯？
2020-06-03,特长
2020-06-03,大提琴所长
2020-06-03,全凭努力王所长
2020-06-03,23333
2020-06-03,你又没她的学历，同样外貌也比不上人家，就开始看留言就诋毁女科学家
2020-06-03,纠正新冠（一声）病毒
2020-06-03,可以看看采访内容吗？
2020-06-03,弹幕恶意太大了吧
2020-06-03,保护
2020-06-03,我相信
2020-06-03,基因突变具有不定向性，低频性
2020-06-03,姐姐好好看
2020-06-03,有
2020-06-03,我觉得时间会告诉我答案
2020-06-03,特朗普；莫有人比我更懂中国（狗头）
2020-06-03,所长这么年轻啊
2020-06-03,4的1100次方
2020-06-03,差很远啊
2020-06-03,嗯
2020-06-03,所长颜值好高
2020-06-03,DNASTAR+MAGE5直呼内行
2020-06-03,你是在无中生有
2020-06-03,什么鬼
2020-06-03,老艺术生了
2020-06-03,讲个笑话美国绅士
2020-06-03,这个提问也很有针对性啊
2020-06-03,哇，這兩人聲音好像
2020-06-03,人和大猩猩基因相似好像都比96高吧？
2020-06-03,阴谋论不就是这样吗，专业知识啥也不懂，反正就靠主观臆断在网络上大呼小叫
2020-06-03,好漂亮的小姐姐
2020-06-03,谢谢科普
2020-06-03,好年轻啊
2020-06-03,受到一万点暴击
2020-06-03,握草辛苦啊！
2020-06-03,美国全球各地那么多生物实验室，他们给解释了吗？
2020-06-03,什么时候检测完的？
2020-06-03,非医学生的纯文科生理解了
2020-06-03,所以好好起名字，不然被人抓把柄
2020-06-03,有
2020-06-03,美国说我们坐时光机偷的
2020-06-03,那从这段对话得出其中的一个结论是，还不确定是来自于蝙蝠。。。
2020-06-03,回答得很清楚了
2020-06-03,我们正面回应了，美国也请正面回应它的实验室的问题
2020-06-03,相差其实很大
2020-06-03,有人吗
2020-06-03,好漂亮啊
2020-06-03,舒院士
2020-06-03,舒院士帮帮
2020-06-03,有弹幕吗
2020-06-03,舒服
2020-06-03,哇撒，所长是漂亮小姐姐～(￣▽￣～)~
2020-06-03,舒适
2020-06-03,好看。
2020-06-03,这是嫁给导师的那位所长吗？
2020-06-03,lll
2020-06-03,好看！
2020-06-03,很高吗？才96
2020-06-04,可以什么？所长学术水平不明不白的
2020-06-04,180万来考古
2020-06-04,所以当初这种谣言是被某些有心人利用大部分人对这方面知识的欠缺，引导推动的吧？
2020-06-04,噢噢，又长知识了
2020-06-04,基因重组的可控性有多小？我相信九年义务没有白学
2020-06-04,说很高的初中生物白学了
2020-06-04,字幕疯狂上下交换
2020-06-04,艺术生
2020-06-04,但是并不是大家都上过高中
2020-06-04,记者真的厉害，问的都很客观
2020-06-04,人为改造的，你还是太看得起人类的技术了
2020-06-04,教授好吧
2020-06-04,这个这是一个小三
2020-06-04,艺术生之光
2020-06-04,哦哟是她啊
2020-06-04,以我薄弱的生物知识我寻思那个突变本来就是低频性多害少利性不定向性的特点啊，自然突变也只是因为有自然选择啊，自然选择才有方向，突变是没有的吧我们这么写会扣分的还有我们也会考这个区别
2020-06-04,你们酸什么，人家真的是凭自己努力当上所长的（狗头）
2020-06-04,上面有人吗？？？！！！
2020-06-04,保护个鬼
2020-06-04,学阀世家
2020-06-04,戏子
2020-06-04,艺术生
2020-06-04,记者这个问题是尖锐，但是问的好哈哈哈哈
2020-06-04,都说好看？？？？我怎么感觉一般？就是做所长确实年轻
2020-06-04,输宏冰
2020-06-04,懂了
2020-06-04,打保护的去了解了解在发好吗
2020-06-04,这记者是自己人吗？
2020-06-04,高三理科生表示soeasy
2020-06-04,这么年轻就当所长了？！！！！！
2020-06-04,人工改造？玉皇大帝下凡？（狗头
2020-06-04,大提琴所长
2020-06-04,前面的说人为改造的，你生物白学了吗？
2020-06-04,声音好好听
2020-06-04,弹幕酸死了
2020-06-04,艺术生，没高考准考证
2020-06-04,大提琴特长生你来啦
2020-06-04,感觉今年高考好多知识点鸭
2020-06-04,随机性
2020-06-04,理科生学了高中生物的应该都能懂吧
2020-06-04,这家伙怎么还是所长
2020-06-04,所长好年轻
2020-06-04,王所长气质！
2020-06-04,所长漂亮
2020-06-04,是的
2020-06-04,临床经验丰富
2020-06-04,画重点………仔猪
2020-06-04,这是央视国际台
2020-06-04,因为这是翻译
2020-06-04,哟，艺术生啊[doge]全才啊
2020-06-04,？？？？？
2020-06-04,保护
2020-06-04,保护
2020-06-04,50年都难进化成
2020-06-04,弹幕什么意思啊，自己人怀疑自己人？
2020-06-04,你为疫情做贡献了吗
2020-06-04,想给外行科普我们所做的科研太难了这个差异在我们看来天差地别...
2020-06-04,一切都是一场阴谋
2020-06-04,舒校长现在很慌
2020-06-04,前面那个相似率那个，人类和猩猩，猴子都比96高
2020-06-04,这个艺术生可以
2020-06-04,确实可以弄高考题，一开文就给你一堆听不懂的文字
2020-06-04,美国去年关了几个生化实验室很可疑
2020-06-04,特朗普：China
2020-06-04,贼喊捉贼美利坚
2020-06-04,王所长
2020-06-04,英文好评发到外网让他们多看见
2020-06-04,问题恰恰在于自然进化需要这么久，如果人为改造呢？
2020-06-04,保护
2020-06-04,我以为会回应饶毅举报事件
2020-06-04,我就单纯好奇啊，没别的意思，这个相似度80%是怎么个概念，有没有懂得解释一下
2020-06-04,红色，我笑了
2020-06-04,*
2020-06-04,她来了她来了艺术特长生她来了！
2020-06-04,保护
2020-06-04,有可能，然后变异进化
2020-06-04,记者问的问题都挺准的
2020-06-04,？？？？
2020-06-04,←小白
2020-06-04,年轻漂亮，好厉害啊
2020-06-04,据说所长是艺术生，这是对科研工作者极大的侮辱啊
2020-06-04,p4负责人是中科院武汉分院院长袁志明
2020-06-04,是征没错
2020-06-04,播放6万了，评论260，希望你们不要对厅长有想法！
2020-06-04,高考要考的
2020-06-04,←左边的，自然突变是有一定的进化方向的，不是任意突变的。她想表达的是新冠和这个病毒之间不存在自然突变的联系。
2020-06-04,这个问题很好
2020-06-04,好孝
2020-06-04,这是那个艺术生吗？果真长的可以
2020-06-04,你不懂你点什么头啊
2020-06-04,几百万猿类跟人类都没拉开多大差距
2020-06-04,发声总比闷着好
2020-06-04,人和大猩猩基因相似程度都有有97%呢
2020-06-04,建国:fakenews
2020-06-04,艺术生，你来了
2020-06-04,人和香蕉都有一半基因相似呢，这说明是完全不同的病毒
2020-06-04,这就是高考关系户，现在所长吗？
2020-06-04,懂的都懂，不懂的还是不懂
2020-06-04,感谢科普
2020-06-04,虽然我懵了，但我觉得说的对
