2020-03-18,不添乱
2020-03-18,中国牛批！
2020-03-18,憨批
2020-03-18,武汉市委
2020-03-18,张松给大家添乱了
2020-03-18,首先我们不杀，保命重要
2020-03-18,我爱你祖国！！！
2020-03-18,这个人一直说实话
2020-03-18,我在家胖了八斤....我枯辽
2020-03-18,夜问打权都没了兄弟
2020-03-18,祖国牛逼！！！！！！！！！！！！！！
2020-03-18,泪目。。。。。。。。祖国
2020-03-18,姐姐NB!!!!!!!
2020-03-18,日本人抢卫生纸真搞不懂
2020-03-18,泪目
2020-03-18,⭐⭐⭐⭐⭐
2020-03-18,就凭这句中国人自己的事
2020-03-18,3月18号来报道，现在中国已经成为了全球疫情中最安全的国家
2020-03-18,待了三个月了我超乖
2020-03-18,大大
2020-03-18,这个姐姐是友军！
2020-03-18,辽宁厉害
2020-03-18,这是友军不能开枪
2020-03-18,说得好
2020-03-18,保护
2020-03-18,来真正的中国吧，别待在蛮夷之地了姐姐
2020-03-18,口罩。。。
2020-03-18,想想就觉得可怕，十四亿人说戴口罩就戴口罩
2020-03-18,我爱中国
2020-03-18,中国真的太伟大了，一切都已人民为重
2020-03-18,我大中华无敌
2020-03-18,智贤姐好
2020-03-18,团结
2020-03-18,团结
2020-03-18,团结
2020-03-18,团结
2020-03-18,团结
2020-03-18,姐姐加油
2020-03-18,贤姐加油
2020-03-18,保护自己人
2020-03-18,我加了洋葱，对
2020-03-18,谁带的洋葱？？
2020-03-18,哈哈哈哈哈，胖了的那个太真实了吧！！！
2020-03-18,真的，整个台湾头脑最清晰的人
2020-03-18,中国nb
2020-03-18,外卖小哥辛苦了
2020-03-18,我胖了十一斤，我妈跟喂猪似的
2020-03-18,友军
2020-03-18,剑及履及，意为行动坚决迅速。出自《左传·宣公十四年》。
2020-03-18,这不是夜问打权的主持人吗？！
2020-03-18,宅在家里就是对我疫情做的最大的事情
2020-03-18,集中力量办大事
2020-03-18,不不，，，全靠同行的衬托，2333
2020-03-18,现在已经发生了~国外暴增
2020-03-18,我们抗过来了
2020-03-18,智贤姐好
2020-03-18,走得五百万大多数不是武汉的都是赶回家过年的
2020-03-18,…不安分的，都被隔离了
2020-03-18,赞美我们最可爱的银河护胃队！！！！！
2020-03-18,保护
2020-03-18,又是你！！！
2020-03-18,我被养胖了
2020-03-18,蛮憨，，这个词可以
2020-03-18,感谢武汉人民
2020-03-18,点赞
2020-03-18,2020.3.17已经有省份的救援队撤回了
2020-03-18,这就是中国的力量
2020-03-18,那个憨憨
2020-03-18,我们超乖的
2020-03-18,我爱中国我爱中国我爱中国！！
2020-03-18,中国的凝聚力和团结
2020-03-18,我真的骄傲
2020-03-18,那一幕我三十多岁得老爷们泣不成声
2020-03-18,当武汉同胞开窗同唱“起来不愿做奴隶人们”的时候
2020-03-18,福建日报牛逼哦
2020-03-18,中国真的厉害我爱中国QAQ
2020-03-18,真的对封城这个决定感到震惊和佩服
2020-03-18,没有台湾省
2020-03-18,中国的国力不幸被这次疫情暴露了
2020-03-18,厉害
2020-03-18,封了还这么有序
2020-03-18,感谢党
2020-03-18,我好喜欢她啊!
2020-03-18,保护!
2020-03-18,不然怎么被叫“强国人”呢
2020-03-18,容我叉会腰
2020-03-18,播放量有点高
2020-03-18,港台医疗确实发达，但是被调去治疗疫情的医生护士集体请假辞职
2020-03-18,中国红
2020-03-18,胖三斤
2020-03-18,憨憨
2020-03-18,让我叉会腰哈哈哈哈好骄傲！！！
2020-03-18,66666
2020-03-18,别刷上课了好吗本来挺严肃的一件事让我大半夜笑出了猪叫
2020-03-18,智贤姐姐好
2020-03-18,智贤姐姐好
2020-03-18,走是肯定会走出去的，就算是一千一百万只猪你也不可能都关的住
2020-03-18,我们真的都太厉害了啊
2020-03-18,保护
2020-03-18,台湾媒体最喜欢的人
2020-03-18,全世界没救了他们自己作
2020-03-18,为什么还不收拾台湾啊
2020-03-18,怎么皮都可以，乖的时候还是要乖
2020-03-18,其实已经给世界争取时间了，可……
2020-03-18,保护
2020-03-18,我们敲乖的
2020-03-18,中国nb！！！
2020-03-18,中国nb！！！
2020-03-18,保护
2020-03-18,不用如果了
2020-03-18,方舱医院真的很高明，提议的人必须重用
2020-03-18,中国万岁
2020-03-18,中国万岁
2020-03-18,智贤姐姐好！！
2020-03-18,江苏十三太保
2020-03-18,同行衬托
2020-03-18,智贤姐
2020-03-18,甚至还TM胖了10斤
2020-03-18,别的国家好比美国，别的州肯定自保不管别州，都是自治的。虽然发展有利但是这时候就劣势
2020-03-18,没错，是党
2020-03-18,什么毛肚？
2020-03-18,憨批
2020-03-18,为中国骄傲
2020-03-18,、
2020-03-18,东风在侧，众妖归避
2020-03-18,她的普通话挺好的诶，口音不明显
2020-03-18,伟大了我的国，我爱你中国！
2020-03-18,忙完了收拾你们。这次练兵很好一些坏人都跳出来了不是好事吗？快了不是不报时候未到。
2020-03-18,我超乖的
2020-03-18,我们伟大的祖国！！
2020-03-18,81%在武汉
2020-03-18,智贤日本在等中国造出解药呢！
2020-03-18,封城小case
2020-03-18,保护
2020-03-18,我也没出去过哈哈哈哈超乖的，天天上网课学习害
2020-03-18,智贤姐姐好
2020-03-18,智贤姐来b站
2020-03-18,感谢武汉人民，感谢湖北人民
2020-03-18,我膨胀了
2020-03-18,制度自信，理论自信，文化自信，道路自信
2020-03-18,弹幕呢
2020-03-18,友军
2020-03-18,厉害了我的国
2020-03-18,最可怕的是无脑的被无良媒体利用的人
2020-03-18,足够可怕的是地图炮
2020-03-18,智贤姐
2020-03-18,我们对生命有敬畏之心
2020-03-18,800亿
2020-03-18,新世纪两山轮战
2020-03-18,这次物流立了头功！否则很难
2020-03-18,我，中国人，叉腰
2020-03-18,纠正，是1400万人
2020-03-18,好同志
2020-03-18,智贤女士在哪里录制的节目？还在台湾呀！
2020-03-18,保护
2020-03-18,保护我方友军
2020-03-18,我们拯救不了全世界，西方国家浪费了我们争取的宝贵时间
2020-03-18,散装江苏
2020-03-18,传说我们给钱了
2020-03-18,那个憨憨
2020-03-18,夜问打权的忠实粉丝好久没见到智贤姐了
2020-03-18,你可以上天了
2020-03-18,起鸡皮疙瘩了
2020-03-18,中国万岁
2020-03-18,不是友军，姐是我们的战士
2020-03-18,中国牛逼
2020-03-18,我盛京医院！
2020-03-18,中国牛逼
2020-03-18,红色不能断
2020-03-18,我爱祖国
2020-03-18,事实上全国都在隔离
2020-03-18,也有人不乖哦
2020-03-18,湖北加油
2020-03-18,唉
2020-03-18,该看到的问题也应该看到
2020-03-18,要岛不要人
2020-03-18,别住知足了~再过去你还能买到菜？
2020-03-18,联合国已经把“飞书”“钉钉”列入联合国网络课程APP
2020-03-18,泪目！！
2020-03-18,为啥要抢劫？？？？？？？我想不通，？？
2020-03-18,明白人
2020-03-18,智贤姐，棒棒！
2020-03-18,我们中国人
2020-03-18,一分钱都没收！
2020-03-18,许多中国人还是明世理的
2020-03-18,中央政府
2020-03-18,我军最近装备了140万套防弹衣，要有大动作
2020-03-18,武汉是英雄的城市
2020-03-18,医统！！！
2020-03-18,错了是几十倍
2020-03-18,语音和嘴型不同步
2020-03-18,语言和声音不同步
2020-03-18,台湾迟早收复
2020-03-18,秋后算账
2020-03-18,台湾还是有明白人的
2020-03-18,华中地区
2020-03-18,泪目
2020-03-18,主要是有网和纱雕网友宅也很快乐
2020-03-18,辽宁援助及时
2020-03-18,没救成
2020-03-18,发达国家连船上几千人都搞不定
2020-03-18,就是因为春运才这样
2020-03-18,春运啊
2020-03-18,听的有点想流泪
2020-03-18,没办法嘛是中国嘛
2020-03-18,听党指挥！
2020-03-18,台湾是福建省的一部分
2020-03-18,大姐头！
2020-03-18,颟顸
2020-03-18,支持
2020-03-18,那个憨色
2020-03-18,解放军：云爆弹杀毒不？
2020-03-18,团结就是力量
2020-03-18,这些才是实事求是
2020-03-18,钉钉美团饿了吗
2020-03-18,今天看得到了
2020-03-18,泪目
2020-03-18,厉害了，我的国！！
2020-03-18,这是友商
2020-03-18,肉夹馍给热干面加油！！
2020-03-18,我赞美外卖
2020-03-18,为啥不能断骄傲就骄傲，关红色啥事
2020-03-18,自觉自重
2020-03-18,所有省份都这样啊
2020-03-18,美国人教的
2020-03-18,张国立
2020-03-18,浣熊市
2020-03-18,感动！生在中国我们是幸运的
2020-03-18,永不发生是不可能的
2020-03-18,加油！
2020-03-18,快了。快回来了
2020-03-18,国家让我胖的，
2020-03-18,全国都封了
2020-03-18,完全无法理解哈哈哈哈哈
2020-03-18,我长了八斤，我恨！
2020-03-18,真的！我们完全没有乱套！
2020-03-18,不秋后算账吗
2020-03-18,加速回归
2020-03-18,祖国最好
2020-03-18,祖国万岁
2020-03-18,哭了，自豪！！！
2020-03-18,姐，回大陆吧
2020-03-18,不仅能上课还长胖了
2020-03-18,智贤姐姐NB
2020-03-18,保护友军
2020-03-18,我始终坚定不移的热爱我们的祖国，我们的民族，我爱这个国家，身为中国人我很骄傲
2020-03-18,中华人民共和国万岁
2020-03-18,今天3月16日第一次出门。
2020-03-18,保护
2020-03-18,应该没有饿死的，肯定有挨饿得
2020-03-18,有很多人走小道离开了
2020-03-18,台湾人我最佩服你智贤姐
2020-03-18,保护
2020-03-18,不到一个月
2020-03-18,感谢武汉同胞们
2020-03-18,保护
2020-03-18,我们好了，意大利已经危及全国了
2020-03-18,姐姐说的真好，我们将病毒控制住了，没让他扩散出去，没想到他们自己不重视，找死
2020-03-18,明白人
2020-03-18,3-16，现在不用想象了，就直接看
2020-03-18,保护
2020-03-18,现在这个节目还有嘉宾吗？不会智贤姐一个人了吧
2020-03-18,我们地区物价跟平时一样，没人涨价
2020-03-18,红色红色
2020-03-18,各司其职
2020-03-18,外国:我抬上山
2020-03-18,罪犯没口罩啊；出去这不是暴露了
2020-03-18,打你没错啊
2020-03-18,坚定了我入党的决心
2020-03-18,容我们喘口气可把我牛逼坏了
2020-03-18,祖国万岁
2020-03-18,智贤姐姐好
2020-03-18,智贤姐加油
2020-03-18,我们从不信仰个人英雄主义，我们的文化就是集体的力量才强大！
2020-03-18,叶问打拳
2020-03-18,我们安徽合肥也封城了
2020-03-18,中国NB!
2020-03-18,除了台湾省，各个省都去了
2020-03-18,爱了
2020-03-18,战旗飘起来
2020-03-18,"福建省台湾县是真的垃圾(手动狗头,福建人别骂我)"
2020-03-18,全民皆兵
2020-03-18,智贤姐
2020-03-18,没有救全世界。
2020-03-18,８１％在武汉
2020-03-18,好
2020-03-18,好
2020-03-18,明白人
2020-03-18,祖国
2020-03-18,对于普通人来说，守在家就是给国家做贡献
2020-03-18,自己出去买，送到个p
2020-03-18,何时才能入驻
2020-03-18,骄傲使人落后都看清楚了
2020-03-18,呼吁智贤姐姐来B站
2020-03-18,谁管台湾啊现在我们要去拯救世界了
2020-03-18,看看其他国家……真的是同行衬托
2020-03-18,我们几乎封了全国派出了全国几万的高精尖医疗人才去拯救湖北
2020-03-18,保护
2020-03-18,莫名感动
2020-03-18,真的我们的国家强大了
