日期,内容
2020-02-03,新加坡最近明显变聪明了
2020-02-03,@美国
2020-02-03,这才是重点啊
2020-02-03,新加坡总理发言会用中文，马来文，英文
2020-02-03,他们不是因为病毒才排的只是借着病毒说出来而已
2020-02-03,看到没是新加坡华人
2020-02-03,理解
2020-02-03,新加坡不仅说中文还说的是普通话写的是简体字
2020-02-03,说得好！！！
2020-02-03,赞赞赞
2020-02-03,新加坡马来西亚都是通华语的（新加坡不是新西兰）
2020-02-03,李显龙总理的位置，他能这么讲很好了，我们还是感谢他
2020-02-03,这里才是李显龙想说的重点
2020-02-03,中国好，华人就好，新加坡也会好，反之亦然
2020-02-03,新加坡国语是英语，但是他们私下都说华语
2020-02-03,大国不排斥，倒是有些小国家在扮演跳梁小丑
2020-02-03,您以前干的事呢？
2020-02-03,看简介，人家会说中文
2020-02-03,野味肺炎
2020-02-03,真不是为了我们在说话
2020-02-03,在海外的接回来干嘛，增加被感染几率？
2020-02-03,全世界排华，中国排武汉，武汉排汉口
2020-02-03,新加坡十个人里有八个是华裔
2020-02-03,09年美国猪流感传播全世界，为什么没有排美？
2020-02-03,中文说的不错，字正腔圆
2020-02-03,“sin”的病毒这个华语还尖团分明
2020-02-03,看法正确
2020-02-03,新加坡说中文??????
2020-02-03,……
2020-02-03,@吴作栋总理，您说好的带头排华呢？
2020-02-03,没错啊，所以现在就在这里开脱了！
2020-02-03,美国等一些国家一直都针对中国
2020-02-03,这只是借口而已
2020-02-03,重点就在这里，就是不希望反华反到新加坡人头上！
2020-02-03,什么叫你们新加坡人？你哪里来的自豪感？都是一个国家的。
2020-02-03,都习惯了，排挤他的，以后咱们更强了，还不是要贴着脸来讨好咱
2020-02-03,国与国之间没有友谊只有利益了
2020-02-03,？？这2年怎么这么显老了
2020-02-03,刚刚那个没忘本，我觉得说得很过分。新加坡也是中国的一部分啊
2020-02-03,我们会的
2020-02-03,老阴阳人了
2020-02-03,国语也是新加坡语言之一
2020-02-03,但是中国的处理也非常好
2020-02-03,现在还有人觉得外国不排华???我借你个梯子?
2020-02-03,印尼可能是有排华情绪，但是大家不要把这种看法扩散到其他周边国家
2020-02-03,他一个小国领导人能怎么做，这样已经可以了
2020-02-03,小国——外交决定政治
2020-02-03,新加坡、马来西亚对华立场是比较中立的，有的同学不要瞎说
2020-02-03,？？？
2020-02-03,说的好听而已，后边的才是重点！
2020-02-03,中国出现稍微一点不足就会被无限放大
2020-02-03,一视同仁可以接受
2020-02-03,国语好评
2020-02-03,新加坡不是反华亲美的吗
2020-02-03,李显龙以前干的排华的事也不少
2020-02-03,说得好
2020-02-03,别看了一个视频就李家坡亲华，李家坡只是墙头草而已
2020-02-03,新加坡也是华人
2020-02-03,我现在正在新加坡被隔离。。。
2020-02-03,理解
2020-02-03,反问一句要是发生在美国他们会排美国人吗
2020-02-03,华人遍布全球，看你怎么排
2020-02-03,防止扩散
2020-02-03,那些人本身就排华这只是给他们排华找个借口而已
2020-02-03,？
2020-02-03,他们不是还着火嘛
2020-02-03,有责任也不是全国人啊，给自己加戏？
2020-02-03,美国有疫情的时候怎么说呢
2020-02-03,它们一直都排华
2020-02-03,这个衬衣南航的？
2020-02-03,东盟任何一国的发言，都是其他东盟国家同意后
2020-02-03,你们新加坡人受影响了，知道出来给中国人说话了？还好你们没忘本
2020-02-03,防一手，也没错啊
2020-02-03,本来就排华
2020-02-03,正解
2020-02-03,理解
2020-02-03,种族歧视的借口
2020-02-03,很多国家都排华，只是借题发挥
2020-02-03,李显龙
2020-02-03,讲的对啊
2020-02-03,所以说平时少理这群逼
2020-02-03,李显龙这么老了啊，
2020-02-03,所以你发言还是为了自己国罢了
2020-02-03,新加坡说中文的呀
2020-02-03,那些人借题发挥罢了，他们一直排华的
2020-02-03,这就是坡长？
2020-02-03,装腔作势？
2020-02-03,如果武汉的领导人有这个水平，事情就不会变成这样了
2020-02-03,对的先后顺序很重要
2020-02-03,谢谢
2020-02-03,应该是新加坡人在国外也受歧视了吧
2020-02-03,没病毒，也排华
2020-02-03,全球多少华人哦
2020-02-03,新加坡基本上全是华裔，是中国移民建立的国家
2020-02-03,澳大利亚不是还着火吗
2020-02-03,理解，不扩散是共同目标
2020-02-03,大国风采
2020-02-03,抵制，新加坡就凉了
2020-02-03,李显龙这个态度已经要被人喷亲华了，虽然他只是中立
2020-02-03,兄弟，你是不知道现在外国妖魔化中国的程度吧
2020-02-03,76%
2020-02-03,不不不，一切都是利益驱使站队
2020-02-03,武汉加油
2020-02-03,他这么说不一定是为了中国，毕竟新加坡华人也很多
2020-02-03,说得好！
2020-02-03,李家父子可都是聪明人
2020-02-03,为什么说中文
2020-02-03,楼上的是不了解李显龙吧
2020-02-03,他算不错了，说的做的都符合他的身份，不黑不吹
2020-02-03,美国不也在流感吗
2020-02-03,↑正解
2020-02-03,对
2020-02-03,李家坡
2020-02-03,武汉
2020-02-03,赞
2020-02-03,假借疫情之名，实种族歧视之行
2020-02-03,美国流感死了那么多人也不见世卫组织做出什么事
2020-02-03,对嘀
2020-02-03,中文带味儿
2020-02-04,可以理解的
2020-02-04,牛逼
2020-02-04,哇他好厉害，演讲英语和汉语可以自由切换
2020-02-04,？
2020-02-04,国策：血浓于水，新加坡回归
2020-02-04,为自己开脱，呵呵
2020-02-04,不就是给自己开脱吗
2020-02-04,为自己开脱呀
2020-02-04,我去
2020-02-04,马来西亚华人比新加坡华人好
2020-02-04,新加坡国旗上有五颗星，新加坡主体是华族人，新加坡不排华！
2020-02-04,你自己就是华裔
2020-02-04,不是指中国人，是所有到过中国的地球人
2020-02-04,说的人家新加坡好像求着你大陆？？？
2020-02-04,人家务实派有问题?
2020-02-04,李家坡就那么点大传染了全完了
2020-02-04,人家不认为自己是中国人，华裔而已
2020-02-04,欧洲之前流行黑死病，咱们也排欧？
2020-02-04,欠的帐总要还的
2020-02-04,你配说中文吗
2020-02-04,骁龙
2020-02-04,毛子出来挨打
2020-02-04,干柴烈火
2020-02-04,一脚踏平
2020-02-04,这2年发生了什么？？
2020-02-04,新加坡的官方语言是英语，汉语，平时发文书都是英汉双版
2020-02-04,前面的，虽然新加坡多华裔，但依旧排华
2020-02-04,以前官方说英语现在说汉语了
2020-02-04,弹幕一群皇汉
2020-02-04,新加坡是一个小国家，不长袖善舞左右逢源就没有今天的新加坡
2020-02-04,？？？、
2020-02-04,这种现象是人之常情，我们不能要求他们做到什么，只能先集中精力防止疫情扩散
2020-02-04,原来如此，这才是重点
2020-02-04,我就奇怪了，美国乙型流感感染了千万人，死了6600多人，也没见别的国家高潮
2020-02-04,正片开始
2020-02-04,新加坡这个国家完全是利益导向的，他们也是华人主体，所以这个事就站华人
2020-02-04,前面那个等祖国no.1的，不是我说...啊啊啊，祝你长寿吧
2020-02-04,？？？？？？？？？？？？？？？？？
2020-02-04,着火是上天对澳洲的报应
2020-02-04,什么新加坡啥的如果没有这帮被英国人卖过去的广东人站在说不定还是原始社会
2020-02-04,说慢一点留时间给思想
2020-02-04,李家坡这口音我爱了
2020-02-04,被人误伤了？
2020-02-04,猪流感来自美国……
2020-02-04,防不住，走着瞧，大陆下这样大力量都弄不住，小国更没戏
2020-02-04,这个是可以的没啥毛病！
2020-02-04,狗咬狗
2020-02-04,城邦
2020-02-04,自古以来
2020-02-04,损害了我国利益
2020-02-04,前面的，他反他自己？他不是华人？
2020-02-04,不续开边了
2020-02-04,原来还会中文啊
2020-02-04,伊朗古巴表示，老美大S13，我们来互相伤害吧
2020-02-04,不不不。他们一直排华。。
