,topic,content,url
0,疫情低风险地区口罩怎么戴,"
 
点击下载
 ",http://news.southcn.com/zhuanti/tswmdjzg/2019-nCoV/content/2020-06/06/content_190991123.htm
1,抗击新冠肺炎疫情，习近平总书记这样谈“爱国卫生运动”,"
　　编者按：2020年6月2日下午，习近平总书记在主持召开专家学者座谈会时指出，爱国卫生运动是我们党把群众路线运用于卫生防病工作的成功实践。新冠肺炎疫情发生以来，习近平总书记在多次重要讲话中强调，要大力开展爱国卫生运动。一起来看！

　　2020年2月23日，统筹推进新冠肺炎疫情防控和经济社会发展工作部署会议在北京召开。中共中央总书记、国家主席、中央军委主席习近平出席会议并发表重要讲话。新华社记者 鞠鹏／摄
　　要坚持预防为主的卫生与健康工作方针，大力开展爱国卫生运动，加强公共卫生队伍建设和基层防控能力建设，推动医防结合，真正把问题解决在萌芽之时、成灾之前。
　　（2020年2月23日《在统筹推进新冠肺炎疫情防控和经济社会发展工作部署会议上的讲话》）

　　2020年3月2日，中共中央总书记、国家主席、中央军委主席习近平在北京考察新冠肺炎防控科研攻关工作。这是习近平在军事医学研究院重大疫情应急防控药物研究室了解疫苗和抗体研制情况。新华社记者 丁海涛／摄
　　坚持开展爱国卫生运动。这不是简单的清扫卫生，更多应该从人居环境改善、饮食习惯、社会心理健康、公共卫生设施等多个方面开展工作，特别是要坚决杜绝食用野生动物的陋习，提倡文明健康、绿色环保的生活方式。
　　（2020年3月2日《为打赢疫情防控阻击战提供强大科技支撑》）

　　2020年3月29日至4月1日，中共中央总书记、国家主席、中央军委主席习近平在浙江考察。这是3月30日，习近平在湖州市安吉县天荒坪镇余村考察时，向村民们挥手致意。新华社记者 鞠鹏／摄
　　要立足当前、着眼长远，加强战略谋划和前瞻布局，坚持平战结合，完善重大疫情防控体制机制，健全公共卫生应急管理体系，推动工作力量向一线下沉。要深入开展爱国卫生运动，推进城乡环境整治，完善公共卫生设施，提倡文明健康、绿色环保的生活方式。
　　（2020年3月29日至4月1日在浙江考察时的讲话）
　　这次应对新冠肺炎疫情，暴露出我国在重大疫情防控体制机制、公共卫生体系等方面存在的一些短板，要改革完善疾病预防控制体系，建设平战结合的重大疫情防控救治体系，健全应急物资保障体系，加快构建关键核心技术攻关新型举国体制，深入开展爱国卫生运动，不断完善我国公共卫生体系，切实提高应对突发重大公共卫生事件的能力和水平。
　　（2020年5月8日在党外人士座谈会上的讲话）

　　2020年5月11日至12日，中共中央总书记、国家主席、中央军委主席习近平在山西考察。这是5月11日下午，习近平在大同市云州区西坪镇坊城新村，同搬迁户白高山一家人坐在炕沿儿上拉家常。新华社记者 谢环驰／摄
　　要加强社区建设和管理，加强社区环境整治，开展乡村精神文明建设和爱国卫生运动，确保群众既能住上新居所，又能过上新生活。
　　（2020年5月11日至12日在山西考察时的讲话）

　　2020年5月22日，中共中央总书记、国家主席、中央军委主席习近平参加十三届全国人大三次会议内蒙古代表团的审议。新华社记者 谢环驰／摄
　　要抓紧完善重大疫情防控救治体系和公共卫生体系，加强城乡社区等基层防控能力建设，广泛开展爱国卫生运动，更好保障人民生命安全和身体健康。
　　（2020年5月22日在参加十三届全国人大三次会议内蒙古代表团审议时的讲话）

　　2020年5月24日，中共中央总书记、国家主席、中央军委主席习近平参加十三届全国人大三次会议湖北代表团的审议。新华社记者 黄敬文／摄
　　防范化解重大疫情和突发公共卫生风险，事关国家安全和发展，事关社会政治大局稳定。要坚持整体谋划、系统重塑、全面提升，改革疾病预防控制体系，提升疫情监测预警和应急响应能力，健全重大疫情救治体系，完善公共卫生应急法律法规，深入开展爱国卫生运动，着力从体制机制层面理顺关系、强化责任。
　　（2020年5月24日在参加十三届全国人大三次会议湖北代表团审议时的讲话）
　　新时代开展爱国卫生运动，要坚持预防为主，创新方式方法，推进城乡环境整治，完善公共卫生设施，大力开展健康知识普及，倡导文明健康、绿色环保的生活方式，把全生命周期管理理念贯穿城市规划、建设、管理全过程各环节，加快建设适应城镇化快速发展、城市人口密集集中特点的公共卫生体系，深入持久开展农村人居环境整治。现在，出门佩戴口罩、垃圾分类投放、保持社交距离、推广分餐公筷、看病网上预约等，正在悄然成为良好社会风尚。这些健康文明的做法要推广开来、坚持下去。
　　（2020年5月24日在参加十三届全国人大三次会议湖北代表团审议时的讲话）

　　2020年6月2日，中共中央总书记、国家主席、中央军委主席习近平在北京主持召开专家学者座谈会并发表重要讲话。新华社记者 李学仁／摄
　　爱国卫生运动是我们党把群众路线运用于卫生防病工作的成功实践。要总结新冠肺炎疫情防控斗争经验，丰富爱国卫生工作内涵，创新方式方法，推动从环境卫生治理向全面社会健康管理转变，解决好关系人民健康的全局性、长期性问题。要全面改善人居环境，加强公共卫生环境基础设施建设，推进城乡环境卫生整治，推进卫生城镇创建。要倡导文明健康绿色环保的生活方式，开展健康知识普及，树立良好饮食风尚，推广文明健康生活习惯。要推动将健康融入所有政策，把全生命周期健康管理理念贯穿城市规划、建设、管理全过程各环节。各级党委和政府要把爱国卫生工作列入重要议事日程，探索更加有效的社会动员方式。
　　（2020年6月2日主持召开专家学者座谈会时的讲话）
　　来源：求是网",http://news.southcn.com/china/content/2020-06/06/content_190990903.htm
2,抗击新冠肺炎疫情，习近平总书记这样谈“爱国卫生运动”,"
　　编者按：2020年6月2日下午，习近平总书记在主持召开专家学者座谈会时指出，爱国卫生运动是我们党把群众路线运用于卫生防病工作的成功实践。新冠肺炎疫情发生以来，习近平总书记在多次重要讲话中强调，要大力开展爱国卫生运动。一起来看！

　　2020年2月23日，统筹推进新冠肺炎疫情防控和经济社会发展工作部署会议在北京召开。中共中央总书记、国家主席、中央军委主席习近平出席会议并发表重要讲话。新华社记者 鞠鹏／摄
　　要坚持预防为主的卫生与健康工作方针，大力开展爱国卫生运动，加强公共卫生队伍建设和基层防控能力建设，推动医防结合，真正把问题解决在萌芽之时、成灾之前。
　　（2020年2月23日《在统筹推进新冠肺炎疫情防控和经济社会发展工作部署会议上的讲话》）

　　2020年3月2日，中共中央总书记、国家主席、中央军委主席习近平在北京考察新冠肺炎防控科研攻关工作。这是习近平在军事医学研究院重大疫情应急防控药物研究室了解疫苗和抗体研制情况。新华社记者 丁海涛／摄
　　坚持开展爱国卫生运动。这不是简单的清扫卫生，更多应该从人居环境改善、饮食习惯、社会心理健康、公共卫生设施等多个方面开展工作，特别是要坚决杜绝食用野生动物的陋习，提倡文明健康、绿色环保的生活方式。
　　（2020年3月2日《为打赢疫情防控阻击战提供强大科技支撑》）

　　2020年3月29日至4月1日，中共中央总书记、国家主席、中央军委主席习近平在浙江考察。这是3月30日，习近平在湖州市安吉县天荒坪镇余村考察时，向村民们挥手致意。新华社记者 鞠鹏／摄
　　要立足当前、着眼长远，加强战略谋划和前瞻布局，坚持平战结合，完善重大疫情防控体制机制，健全公共卫生应急管理体系，推动工作力量向一线下沉。要深入开展爱国卫生运动，推进城乡环境整治，完善公共卫生设施，提倡文明健康、绿色环保的生活方式。
　　（2020年3月29日至4月1日在浙江考察时的讲话）
　　这次应对新冠肺炎疫情，暴露出我国在重大疫情防控体制机制、公共卫生体系等方面存在的一些短板，要改革完善疾病预防控制体系，建设平战结合的重大疫情防控救治体系，健全应急物资保障体系，加快构建关键核心技术攻关新型举国体制，深入开展爱国卫生运动，不断完善我国公共卫生体系，切实提高应对突发重大公共卫生事件的能力和水平。
　　（2020年5月8日在党外人士座谈会上的讲话）

　　2020年5月11日至12日，中共中央总书记、国家主席、中央军委主席习近平在山西考察。这是5月11日下午，习近平在大同市云州区西坪镇坊城新村，同搬迁户白高山一家人坐在炕沿儿上拉家常。新华社记者 谢环驰／摄
　　要加强社区建设和管理，加强社区环境整治，开展乡村精神文明建设和爱国卫生运动，确保群众既能住上新居所，又能过上新生活。
　　（2020年5月11日至12日在山西考察时的讲话）

　　2020年5月22日，中共中央总书记、国家主席、中央军委主席习近平参加十三届全国人大三次会议内蒙古代表团的审议。新华社记者 谢环驰／摄
　　要抓紧完善重大疫情防控救治体系和公共卫生体系，加强城乡社区等基层防控能力建设，广泛开展爱国卫生运动，更好保障人民生命安全和身体健康。
　　（2020年5月22日在参加十三届全国人大三次会议内蒙古代表团审议时的讲话）

　　2020年5月24日，中共中央总书记、国家主席、中央军委主席习近平参加十三届全国人大三次会议湖北代表团的审议。新华社记者 黄敬文／摄
　　防范化解重大疫情和突发公共卫生风险，事关国家安全和发展，事关社会政治大局稳定。要坚持整体谋划、系统重塑、全面提升，改革疾病预防控制体系，提升疫情监测预警和应急响应能力，健全重大疫情救治体系，完善公共卫生应急法律法规，深入开展爱国卫生运动，着力从体制机制层面理顺关系、强化责任。
　　（2020年5月24日在参加十三届全国人大三次会议湖北代表团审议时的讲话）
　　新时代开展爱国卫生运动，要坚持预防为主，创新方式方法，推进城乡环境整治，完善公共卫生设施，大力开展健康知识普及，倡导文明健康、绿色环保的生活方式，把全生命周期管理理念贯穿城市规划、建设、管理全过程各环节，加快建设适应城镇化快速发展、城市人口密集集中特点的公共卫生体系，深入持久开展农村人居环境整治。现在，出门佩戴口罩、垃圾分类投放、保持社交距离、推广分餐公筷、看病网上预约等，正在悄然成为良好社会风尚。这些健康文明的做法要推广开来、坚持下去。
　　（2020年5月24日在参加十三届全国人大三次会议湖北代表团审议时的讲话）

　　2020年6月2日，中共中央总书记、国家主席、中央军委主席习近平在北京主持召开专家学者座谈会并发表重要讲话。新华社记者 李学仁／摄
　　爱国卫生运动是我们党把群众路线运用于卫生防病工作的成功实践。要总结新冠肺炎疫情防控斗争经验，丰富爱国卫生工作内涵，创新方式方法，推动从环境卫生治理向全面社会健康管理转变，解决好关系人民健康的全局性、长期性问题。要全面改善人居环境，加强公共卫生环境基础设施建设，推进城乡环境卫生整治，推进卫生城镇创建。要倡导文明健康绿色环保的生活方式，开展健康知识普及，树立良好饮食风尚，推广文明健康生活习惯。要推动将健康融入所有政策，把全生命周期健康管理理念贯穿城市规划、建设、管理全过程各环节。各级党委和政府要把爱国卫生工作列入重要议事日程，探索更加有效的社会动员方式。
　　（2020年6月2日主持召开专家学者座谈会时的讲话）
　　来源：求是网",http://news.southcn.com/china/content/2020-06/06/content_190990903.htm
3,民航单日运输旅客量回升破百万 恢复至疫情前六成,"
　　新华社北京6月6日电（记者齐中熙）记者6日从民航局获悉，6月5日，民航单日运输旅客量达103.67万人次，恢复至去年同期的61.5%。这是自1月28日以来，民航单日运输旅客量首次回升破百万，单日保障航班11333架次，再创2月以来单日航班量新高。
　　今年以来，受新冠肺炎疫情影响，民航旅客运输量与往年相比明显下滑。疫情暴发之前，春运期间民航日均飞行1.73万班，单日最大运输旅客量近200万人次。自1月23日起，民航旅客运输量和航班量急剧下降，在2月13日跌至最低谷，单日运输旅客量仅为13.29万人次，单日飞行班次降至3931班，仅为正常时期的约7.5%、23%。
　　随着国内疫情防控形势逐渐向好，自2月下旬起，民航运输逐步恢复。其中，3月日均运输旅客45.83万人次，日均飞行班次6538班；4月日均运输旅客52.27万人次，日均飞行班次6950班。进入5月后，民航运输恢复速度明显加快，5月日均运输旅客78.58万人次，日均飞行班次9487班。6月1日至5日，民航日均运输旅客达到93.52万人次，日均飞行班次达到10570班，分别恢复至去年同期的57.4%、66.11%，平均客座率达到近70%。",http://news.southcn.com/china/content/2020-06/06/content_190990548.htm
4,民航单日运输旅客量回升破百万 恢复至疫情前六成,"
　　新华社北京6月6日电（记者齐中熙）记者6日从民航局获悉，6月5日，民航单日运输旅客量达103.67万人次，恢复至去年同期的61.5%。这是自1月28日以来，民航单日运输旅客量首次回升破百万，单日保障航班11333架次，再创2月以来单日航班量新高。
　　今年以来，受新冠肺炎疫情影响，民航旅客运输量与往年相比明显下滑。疫情暴发之前，春运期间民航日均飞行1.73万班，单日最大运输旅客量近200万人次。自1月23日起，民航旅客运输量和航班量急剧下降，在2月13日跌至最低谷，单日运输旅客量仅为13.29万人次，单日飞行班次降至3931班，仅为正常时期的约7.5%、23%。
　　随着国内疫情防控形势逐渐向好，自2月下旬起，民航运输逐步恢复。其中，3月日均运输旅客45.83万人次，日均飞行班次6538班；4月日均运输旅客52.27万人次，日均飞行班次6950班。进入5月后，民航运输恢复速度明显加快，5月日均运输旅客78.58万人次，日均飞行班次9487班。6月1日至5日，民航日均运输旅客达到93.52万人次，日均飞行班次达到10570班，分别恢复至去年同期的57.4%、66.11%，平均客座率达到近70%。",http://news.southcn.com/china/content/2020-06/06/content_190990548.htm
5,欧盟呼吁成员国互开边界,"
　　随着欧洲多国逐步松绑新冠疫情限制措施，欧洲联盟委员会4日呼吁欧盟成员国尽快互相开放边界。
　　分管内部事务的欧盟委员于尔娃·约翰松4日接受欧洲新闻电视台采访时说，欧洲多国疫情“正在快速好转”，“用不了多久，我们就应该全面解除（欧盟）内部的边界限制和管控措施”。
　　为遏制疫情扩散，一方面是欧盟先前关闭外部边界，另一方面是欧盟成员国纷纷关闭彼此之间的边界，即“欧盟内部边界”。
　　此外，申根区内部以往不设边境检查，在这次疫情中也有至少17国采取边界管控措施。申根区国家共26个，包括多个欧盟国家以及瑞士、挪威、冰岛和列支敦士登。
　　约翰松披露，欧盟成员国内政部长定于5日召开视频会议，她打算在会议上建议各国尽快解除彼此间边界管控措施。至于具体松绑日期，“我认为6月底不错”。
　　旅游业是欧洲多国重要产业，经济产出大、就业人口多，因疫情遭遇重创。负责经济事务的欧盟委员保罗·真蒂洛尼上月预估，今年欧洲旅游业恐损失40%收入。
　　随着夏季旅游旺季来临，波罗的海三国爱沙尼亚、拉脱维亚和立陶宛5月15日启动欧盟首个“旅行圈”，允许三国人员内部流动；法国、德国、奥地利、捷克等国把6月15日定为向特定邻近国家开放边界的目标日期；更多欧盟国家预期将采取类似举措，以吸引外国游客回归，拉动消费。
　　不过，目前欧盟成员国仍是各自出招，而欧盟希望尽快促成内部边界的全面解封。
　　法新社报道，欧盟尚未决定是否以及何时重新开放外部边界。（杨舒怡）",http://news.southcn.com/international/content/2020-06/06/content_190989809.htm
6,欧盟呼吁成员国互开边界,"
　　随着欧洲多国逐步松绑新冠疫情限制措施，欧洲联盟委员会4日呼吁欧盟成员国尽快互相开放边界。
　　分管内部事务的欧盟委员于尔娃·约翰松4日接受欧洲新闻电视台采访时说，欧洲多国疫情“正在快速好转”，“用不了多久，我们就应该全面解除（欧盟）内部的边界限制和管控措施”。
　　为遏制疫情扩散，一方面是欧盟先前关闭外部边界，另一方面是欧盟成员国纷纷关闭彼此之间的边界，即“欧盟内部边界”。
　　此外，申根区内部以往不设边境检查，在这次疫情中也有至少17国采取边界管控措施。申根区国家共26个，包括多个欧盟国家以及瑞士、挪威、冰岛和列支敦士登。
　　约翰松披露，欧盟成员国内政部长定于5日召开视频会议，她打算在会议上建议各国尽快解除彼此间边界管控措施。至于具体松绑日期，“我认为6月底不错”。
　　旅游业是欧洲多国重要产业，经济产出大、就业人口多，因疫情遭遇重创。负责经济事务的欧盟委员保罗·真蒂洛尼上月预估，今年欧洲旅游业恐损失40%收入。
　　随着夏季旅游旺季来临，波罗的海三国爱沙尼亚、拉脱维亚和立陶宛5月15日启动欧盟首个“旅行圈”，允许三国人员内部流动；法国、德国、奥地利、捷克等国把6月15日定为向特定邻近国家开放边界的目标日期；更多欧盟国家预期将采取类似举措，以吸引外国游客回归，拉动消费。
　　不过，目前欧盟成员国仍是各自出招，而欧盟希望尽快促成内部边界的全面解封。
　　法新社报道，欧盟尚未决定是否以及何时重新开放外部边界。（杨舒怡）",http://news.southcn.com/international/content/2020-06/06/content_190989809.htm
7,欧盟旅行圈“说走就走”不容易,"
　　随着欧洲多国逐步松绑新冠疫情限制措施，欧洲联盟委员会4日呼吁欧盟成员国尽快互相开放边界。
　　分管内部事务的欧盟委员于尔娃·约翰松4日接受欧洲新闻电视台采访时说，欧洲多国疫情“正在快速好转”，“用不了多久，我们就应该全面解除（欧盟）内部的边界限制和管控措施”。
　　为遏制疫情扩散，一方面是欧盟先前关闭外部边界，另一方面是欧盟成员国纷纷关闭彼此之间的边界，即“欧盟内部边界”。
　　此外，申根区内部以往不设边境检查，在这次疫情中也有至少17国采取边界管控措施。申根区国家共26个，包括多个欧盟国家以及瑞士、挪威、冰岛和列支敦士登。
　　旅游业是欧洲多国重要产业，经济产出大、就业人口多，因疫情遭遇重创。负责经济事务的欧盟委员保罗·真蒂洛尼上月预估，今年欧洲旅游业恐损失40％收入。
　　随着夏季旅游旺季来临，波罗的海三国爱沙尼亚、拉脱维亚和立陶宛5月15日启动欧盟首个“旅行圈”，允许三国人员内部流动；法国、德国、奥地利、捷克等国把6月15日定为向特定邻近国家开放边界的目标日期；更多欧盟国家预期将采取类似举措，以吸引外国游客回归，拉动消费。
　　不过，目前欧盟成员国仍是各自出招，而欧盟希望尽快促成内部边界的全面解封。
　　法新社报道，欧盟尚未决定是否以及何时重新开放外部边界。
",http://economy.southcn.com/e/2020-06/06/content_190989904.htm
8,欧盟旅行圈“说走就走”不容易,"
　　随着欧洲多国逐步松绑新冠疫情限制措施，欧洲联盟委员会4日呼吁欧盟成员国尽快互相开放边界。
　　分管内部事务的欧盟委员于尔娃·约翰松4日接受欧洲新闻电视台采访时说，欧洲多国疫情“正在快速好转”，“用不了多久，我们就应该全面解除（欧盟）内部的边界限制和管控措施”。
　　为遏制疫情扩散，一方面是欧盟先前关闭外部边界，另一方面是欧盟成员国纷纷关闭彼此之间的边界，即“欧盟内部边界”。
　　此外，申根区内部以往不设边境检查，在这次疫情中也有至少17国采取边界管控措施。申根区国家共26个，包括多个欧盟国家以及瑞士、挪威、冰岛和列支敦士登。
　　旅游业是欧洲多国重要产业，经济产出大、就业人口多，因疫情遭遇重创。负责经济事务的欧盟委员保罗·真蒂洛尼上月预估，今年欧洲旅游业恐损失40％收入。
　　随着夏季旅游旺季来临，波罗的海三国爱沙尼亚、拉脱维亚和立陶宛5月15日启动欧盟首个“旅行圈”，允许三国人员内部流动；法国、德国、奥地利、捷克等国把6月15日定为向特定邻近国家开放边界的目标日期；更多欧盟国家预期将采取类似举措，以吸引外国游客回归，拉动消费。
　　不过，目前欧盟成员国仍是各自出招，而欧盟希望尽快促成内部边界的全面解封。
　　法新社报道，欧盟尚未决定是否以及何时重新开放外部边界。
",http://economy.southcn.com/e/2020-06/06/content_190989904.htm
9,周五晚上，习主席两次通话传递这些重要信息,"
　　新华社北京6月6日电 6月5日晚，习近平主席分别同法国总统马克龙、哥斯达黎加总统阿尔瓦拉多通电话。
　　具体通话内容，信息丰富，“第一报道”为您梳理——

　　【阅读通稿，知道更多】
习近平同法国总统马克龙通电话
　　新华社北京6月5日电 国家主席习近平6月5日晚同法国总统马克龙通电话。
　　习近平强调，新冠肺炎疫情发生以来，中法保持了高水平战略协调。当前，全球疫情扩散蔓延势头尚未得到有效遏制。大疫当前，团结合作才是正道。中法要继续共同支持国际社会团结抗疫，为全球最终战胜疫情作出“中法贡献”。要推进两国机构开展联合研究，支持疫苗和药物研发国际合作，加紧落实第七十三届世卫大会共识，加大对世卫组织支持，开展更多中法非三方抗疫合作，支持非洲等不发达地区国家抗疫。要坚持多边主义，促进世界和平稳定。
　　习近平强调，我愿同你保持密切沟通，把握好方向，推动两国关系健康稳定发展。双方要着眼疫情之后，规划好下阶段各层级交往，稳妥有序灵活开展对话交流。要加强疫后经济复苏的宏观政策协调和对接，既深挖传统领域合作潜力，更拓展新兴领域合作。中国市场对法国开放，希望法方用好商务人员来华“快捷通道”，助力法国在华企业复工复产，同时为中国企业创造公平、非歧视营商环境。
　　习近平指出，中欧是拥有广泛共同利益的全面战略伙伴。中方为欧盟一体化取得的进展感到高兴，愿同欧方加强战略合作，推进中欧间重大政治议程，支持多边主义，共同应对公共卫生、气候变化、生物多样性保护等全球挑战，推动中欧关系行稳致远。
　　马克龙表示，法中两国在抗疫方面开展了良好合作，展现了团结。法方希望继续本着这一精神同中方加强合作。法方赞赏习近平主席宣布中方将把研制出的疫苗作为国际公共产品，愿同中方一道，落实好世卫大会共识，支持世卫组织发挥重要作用，同世卫组织加强合作，加大支持非洲国家抗疫。我期待早日再次访华，也希望两国有关部门保持对话交流，加深相互了解，推进重点合作项目，当务之急是加快复工复产。法方愿同中方一道，维护多边主义，加强气候变化、生物多样性等领域合作，为世界和平稳定注入更多积极因素。法方高度重视下阶段欧中一系列重大交往，愿为此发挥积极作用。
习近平同哥斯达黎加总统阿尔瓦拉多通电话
　　新华社北京6月5日电 国家主席习近平6月5日晚同哥斯达黎加总统阿尔瓦拉多通电话。
　　习近平指出，新冠肺炎疫情发生以来，哥方主动向中方提供医疗物资援助，这份情谊我们铭记在心。中方把哥方作为在拉美地区开展抗疫合作的重要伙伴，向哥方捐赠防疫物资，并举办抗疫经验视频交流会议。当前，拉美地区疫情形势严峻，中方愿继续给予哥方坚定支持，根据哥方需求提供力所能及的帮助。中方将继续坚定维护国际公平正义和中小发展中国家合法权益，愿同哥方一道，加强国际抗疫合作，维护发展中国家抗疫努力，维护全球公共卫生安全。
　　习近平强调，哥斯达黎加是中方值得信赖的战略伙伴。两国建交以来，双边关系发展顺利，各领域合作成果丰硕。疫情给中哥经贸合作和人员往来带来一定负面影响，但中方推进中哥长期友好合作的方针不会变，支持哥方发展经济、改善民生的立场不会变。双方要继续支持彼此核心利益和重大关切，共同规划疫情后双边合作，在共建“一带一路”框架下推进两国各领域务实合作走深走实。相信中哥关系在经历共同抗疫之后一定会有新的更大发展。
　　阿尔瓦拉多表示，哥中建交13年来，双方友谊日益深厚，互利合作不断拓展。哥方坚定恪守一个中国原则，愿同中方加强公共卫生、基础设施、文化等领域交流合作，成为中方进入中美洲的桥梁和门户，推动哥中关系进入新阶段。中国是个伟大的国家，哥方钦佩习近平主席的治国理政经验，敬佩习近平主席宣布将把中方研制出的疫苗作为国际公共产品，感谢中方为哥抗击疫情给予坚定支持。哥方愿同中方一道，支持多边主义，共同应对气候变化等全球性挑战，促进世界和平与发展。
　　（记者：王雅晨、陈杉；编辑：金正、王申；制图：王雅晨；新华社国际部 出品）",http://news.southcn.com/china/content/2020-06/06/content_190990803.htm
