,topic,content,url
0,疫情下餐饮业：自救与抱团,"
　　餐饮业几乎是疫情期间受创最大的零售细分行业。
　　今年1月开始，从武汉到全国逐步颁布多项临时措施以遏制疫情扩散，延长春节假期、加强旅游限制，需要外出、堂食以满足见面、社交等需求的餐饮业，以360度全方位接受了疫情的打击。
　　根据国家统计局最新发布的数据显示，4月社会消费品零售总额28178亿元，同比下降7.5%。按消费类型分，4月商品零售25871亿元，下降4.6%；餐饮收入2307亿元，同比下降31.1%，降幅比上月收窄15.7个百分点。1-4月，商品零售98425亿元，同比下降13.1%；餐饮收入8333亿元，同比下降41.2%。
　　如果与去年对比，境况更加“惨烈”。但随着国内疫情好转，餐饮业在进入5月之后逐渐好转。瑞银投资研究部大中华消费品行业主管彭燕燕接受21世纪经济报道采访时表示，“从各个城市的阶层来看，一些低线城市呈现了比高线城市更为快速的消费恢复，特别在餐饮这个领域。低线城市的餐饮，基本上5月份以来已经全面恢复。一二线城市的餐饮还有待恢复。”
　　在餐饮业一步步回暖背后，是餐饮品牌的挣扎、倒下、消失、重启、洗牌，是消费端信心的恢复，更是餐饮业的一场大型“自救”和“抱团取暖”。在下半年疫情形势未明朗的情况下，餐饮业需要找到更多的自保和抗压措施“活下去”。
　　“疫情对餐饮行业影响是全方位、多维度的，从上游到下游，从产业端到消费端。”食品行业分析师朱丹蓬对21世纪经济报道表示，“对于餐饮企业的一个抗风险能力提出了更高的要求，通过疫情能存活下来的企业，含金量、抗风险能力、品牌力都比较高。接下来中小型企业还是会比较困难，骑虎难下。机会可能更多集中在头部企业。”
　　“致命”现金流
　　不同品牌的规模、不同门店业态下影响各不相同，但从租金、营收、供应商、员工等方面均受到了不同程度的冲击。
　　2月1日，西贝餐饮创始人、董事长贾国龙公开称受到疫情影响，西贝400家线下门店已经基本停业，仅保留了100多家外卖业务，预计在春节前后一个月损失营收7-8亿元，同时还有2万多名员工每月1.5亿左右的支出，企业账上现金流撑不过3个月。
　　海底捞也在2019年财报中提及了疫情的影响，疫情、检疫措施、旅游限制“对本集团自2020年1月以来的业务产生了重大影响。本集团自2020年1月26日起已自行暂停运营于中国大陆的所有餐厅，以遏制疫情的蔓延。自2020年3月12日以来，本集团已重新开放大部分关闭的门店”。
　　“运营最困难的期间是2月份，由于政策很多门店不让开。”湊湊餐饮首席执行官张振纬对21世纪经济报道表示，“我们的店都开在商场里，受到很大影响。平均每家店停业时间大概半个月，也有门店一直开着没有停业。之后逐步恢复，到3月底已经几乎全开，4月我们的业绩水平已经恢复到9成以上。”
　　“最大的压力来自于没法营业，各项成本的开支如租金、员工薪资都免不了。”张振纬表示，由于集团的现金储备一向比较高，“我们也有跟银行贷款，但基本只是授信，还没有真正使用。”
　　根据湊湊所属呷哺呷哺集团2019年财报，1月起该集团自愿停止了中国大陆941间餐厅营运，截至3月30日，已重开866间餐厅。截止2019年12月31日，呷哺呷哺现金及现金等值为人民币7.85亿元。
　　背靠上市公司，豫园文化餐饮集团市场部负责人对21世纪经济报道表示，旗下多个餐饮连锁品牌，“疫情主要影响了整体的客流，对营收造成了极大的影响。最困难的时候主要是春节期间，我们原本是安排了充足的人员以及食材，突如其来的疫情，措手不及。目前基本恢复了6成左右。”
　　对于规模更小的品牌来说，由于固定成本较高，现金流危机更加“致命”。
　　“首先是现金流出现了比较大的问题，因为收入锐减，引起财务预警，房租压力巨大，人员成本在25%左右，属于行业正常水平。”一坐一忘创始人李刚在接受21世纪经济报道采访时表示，一坐一忘目前有10家门店，每家店有10名左右的厨师人数，品类上来说，“成本要比火锅店更高。”
　　特别在春节期间，“要提前备货，要备大概15天到20天的货，而且春节也是小旺季。本来今年的年夜饭预订比往年都好，总共100多桌，最后只剩下一两桌，但备货成本已经投进去了。”
　　从类别上来看，“从标准化的程度来看，中式餐饮受创的程度比西式快餐连锁可能要高，有一些经营非常良好的中式餐饮可能在这一轮疫情里面反而一枝独秀。”彭燕燕认为，但是从大的商业逻辑上来看，中式餐饮遇到的问题更多，一是产品种类众多，二是厨房面积偏大，三是需要厨师，除了火锅，大部分的中式餐饮都是需要厨师的。“固定成本更高，当人流量下降，对盈利影响更大。我们也确实看到一些中式中型的餐饮公司最近出现了一些关店的情况，相信不是个别情形。”
　　“输血”与“自救”
　　为减轻小微企业和个体工商户房租负担，4月21日召开的国务院常务会议确定，决定提高普惠金融考核权重和降低中小银行拨备覆盖率，促进加强对小微企业的金融服务；推动对承租国有房屋的服务业小微企业和个体工商户，免除上半年3个月租金。国有企业尤其是央企和高校、研究院所等企事业单位要带头。出租人减免租金的可按规定减免当年房产税、城镇土地使用税，并引导国有银行对减免租金的出租人视需要给予优惠利率质押贷款等支持。非国有房屋减免租金的可同等享受上述各项政策优惠。
　　从具体落实情况上看，张振纬表示，“大部分门店平均大概有一个半月的租金减免。国资的商场大都遵照国家政策免除三个月左右资金，其他的业主本身也有压力，各地减免程度不一样。”
　　李刚表示，一坐一忘10家门店中，有三家业主为国资，“一些已经减免，比如三里屯店，还有一些没到位，或是减免程度不一样，从15天到三个月都有。一般租金按季度付，假如之前已经交付，就往后顺延减免。”
　　一般来说，国资背景的商业广场（Shoppingmall）或物业，政府政策对租金的扶持较为积极。其业主经营理念、疫情期间的营业时长及餐饮品牌本身和Shoppingmall的合作关系，会直接或间接影响优惠政策的力度。多半的优惠政策均发生在营业时长受到影响的月份。
　　开在商业广场（Shoppingmall）的门店受影响更加严重。由于受限于物业的规定，疫情期间开店及营业时长都受到较大影响；又因为商业广场较为封闭的空间特征，目前人流水平仍未完全恢复。彭燕燕表示，随着二季度租金不再减免，中型餐饮关闭的可能会更多。“特别是对于一些非主力市场，没有规模优势，更是难以为继。现在从各个零售商恢复的情况来看，Shoppingmall可能是倒数第二，恢复程度大概是60%~80%；最差的零售业态是夜场，如KTV这样的场所；相较来说，街铺的人流量恢复得比商场更好。”
　　街边店由于营业时段较为弹性，且经营外送更为便捷，不像几乎所有Shoppingmall在疫情期间不允许外卖小哥进入卖场，所以街边店的业绩受创较小。旗下拥有DQ、棒约翰、BrutEatery悦璞食堂以及遇见小面等四个餐饮品牌的CFB集团CEO许惟抡在接受21世纪经济报道采访时指出，总体来说，大餐饮及强调精致与餐饮气氛的餐厅，由于菜单及原物料的复杂，很多食材的保存期限较短，餐厅环境执行诸多防疫措施的难度较高，加上疫情期间很多外地员工无法上班，受创最大。
　　大型头部企业的危机引发大众关注，但由于其品牌优势，也容易获得支持。在贾国龙“哭穷”后一周，西贝获得浦发银行4.3亿元授信，其中1.2亿元已于2月7日到账，主要用于支付西贝将要发出的员工工资。贾国龙称，这笔贷款的利率在基准利率基础上下调了一些。
　　在寻求金融扶持和帮助上，中小企业比大企业难度大很多。
　　“更深层次的压力来自于3月4月，仍旧不知道疫情朝哪个方向发展。”李刚表示，当时紧急联系了银行，“我们此前从来没有商业贷款，没有和银行的合作关系。因为没有固定资产，餐饮很难从银行贷款。当时在北京和杭州都申请了，准备了很多材料，包括我个人的房产，一开始银行答应300万的贷款，最后批下来100万。目前还没有动它，据说疫情在10月份可能还会有反复，这笔钱可以让我们有多一些抗风险储备。”
　　彭燕燕表示，“餐饮行业除了品牌，没有什么固定资产，因为店铺是租的，库存也不值钱。如果企业规模太小，很难跟银行谈判或者跟政府要政策，没有议价能力，如果上座率只有20%~30%，对于这些企业来说最优的方式是停业，至少没有固定成本了，餐饮行业的固定成本是50%。”
　　另一项自救措施来自于与供应商的“抱团取暖”。李刚解释，云南菜餐厅本身相对小众，供应商可选择的很少，模式也比较传统。“他们在疫情面前抗压能力非常弱，也没有太多社会资源。大量的蔬菜烂掉，因为其供应的大多数餐厅都没法开业。”随后一坐一忘在北京三里屯店策划了多场“市集”活动，解决滞销的供应商库存，售卖时令的蔬菜和土特产。
　　“当时北京的氛围还比较紧张，但意外的是，我们做到第二场，店里就餐的人群已经开始排队。”李刚表示这是企业自救，也是产业链抱团取暖，“不仅带动了合作伙伴的复苏，我们自己门店受益也很大，到3月底4月初的时候，三里屯店已经恢复九成左右。”
　　行业加速变革
　　麦肯锡在近日的报告中称，受疫情影响，餐饮渠道断崖下跌，多数连锁餐饮品牌营收下跌50%以上。外卖业务成为餐饮行业的唯一亮点，然而也饱受配送人员不足、餐饮工作人员返工慢等因素影响。抽样分析显示，2月中旬一、二线城市在午餐时间的外卖营业率仅为40%~60%。
　　如其他行业一样，现在餐饮业也面临变化、发展出“新业态”。外卖是此次疫情中非常具有存在感的引流方式。
　　上述豫园负责人表示，目前各个门店均有美团和饿了吗的平台外卖业务，“各个品牌都上线了自己的社区粉丝群，截止到现在有超过50个社区群，1万多人，各个门店也建立了线上商城。目前营业额基本可以占到门店业绩的10%左右。”
　　CFB集团下的棒约翰，外送在总销售额中的占比大约为6成，且保持不断增长。
　　“中国外卖占整个餐饮的比例是全世界最高的。去年餐饮行业有8%的收入来自于外卖。”彭燕燕认为，对于餐饮企业来讲，做外卖是流量入口，“但很多餐饮品牌在之前坚持不做外卖，疫情来了没有办法，做外卖又没有准备，如菜单、店内先导的工作没有准备好。”
　　李刚表示，外卖在一坐一忘营收中占比大约为5%~10%，疫情前后也没有太大变化。“外卖在疫情期间成了一个救命稻草，但没有特别突出的表现。目前门店如果发力外卖会有一些瓶颈，从厨房设计到流程都没有专门的通道和窗口，会和堂食‘打架’。但未来我们会考虑一些其他的模式在外卖端发力或者寻找一些新的增长。”
　　尼尔森在最近的报告中称，中国内地消费者的饮食习惯可能会在全球新冠疫情消退后发生永久性的改变。86%的中国内地的受访者表示他们会更多地选择在家吃饭。而其他亚洲市场也表现出了类似的情况，77%的香港消费者也打算更经常在家吃饭，而在韩国、马来西亚和越南也均分别有62%的受访者作出类似的回应。
　　到店打包和食品外送服务的需求正在增加，分别有24%和37%的中国内地消费者表示自己比疫情之前更愿意选择这两种用餐形式。
　　过去五年以来，中国餐饮业一直是创新和变革的温床。随着消费者的生活方式越来越城市化、越来越忙碌、联结更紧密，食品外送和快速消费正在迅速改变传统餐饮业和人们的用餐体验。尼尔森中国区总裁JustinSargent表示这些新的消费行为正在迅速发展为一种新常态。“我们最初认为消费者是在恐慌消费，但现在我们看到，这些行为在市场上已经存在了一段时间。消费者会多次回到同一家店铺，所以这明显已经不是恐慌消费了。毫无疑问，消费者已经从‘忙忙碌碌的生活方式’进入到一种更像是‘居家消费’的模式。”
　　对于未来的趋势，“疫情影响是长尾概念，对国内、国外经济影响都很大，今年GDP估计至少影响40%~50%之间。如果疫情不再暴发，经济总体体量最多恢复到疫情前的80%。”张振纬认为，这样的情况下餐饮业需要迅速调整结构，“比如收入只有以前80%的情况下，如何能够持续盈利？必须减少成本，一是可以跟商业地产谈长时期的租金减免或降低价格，二是在人员配备服务等方面可以精简一些，顾客和餐厅都要习惯这种趋势。”
　　疫情同样加速了行业变革，“行业走向微利时代，一是资源向头部倾斜，强者恒强；二是促进产业升级，技术提升和更精细化管理。”张振纬表示。
　　麦肯锡称，从产业链来看，本次疫情可能会加速生鲜食品行业原本已经在发生的全渠道转型，服务中小餐饮等客户的2B端也可能发生从传统批市向专业食品供应链公司以及线上的转移。这要求一体化企业加快建设全渠道服务能力，实现销售渠道升级。
　　许惟抡指出，消费者在体验过生鲜电商的便利性后，有很大可能性会持续利用此渠道，对餐饮行业而言，积极布局零售品，拓展业务线，增加电商零售，将成为新的成长机会。“其实无论是中式或西式餐饮，管控成本的关键还是在于规模化及流程高效化的程度。连锁体量较大、菜单复杂度较低、原物料储存及损耗掌控较好、后厨备餐流程化较高的连锁餐饮，成本控制较好。租金、人力以及食材物料永远是成本的大头，中餐由于餐品相对复杂，在人力及食材成本的控制上对比西餐更为困难。如何在标准化及口味吸引力上求得更好的均衡点，是所有餐饮企业盈利的关键。”",http://finance.southcn.com/f/2020-06/14/content_191023884.htm
1,梳理北京新增疫情后，我搞清楚了这些疑惑,"
　　6月11日起，北京连续三天通报了新增新冠肺炎确诊病例，其中 6月12日16－24时，新增新冠肺炎确诊病例4例，均与新发地市场有关。
　　这一消息公布后，不禁让人联想起疫情初期的武汉海鲜市场，北京新冠肺炎疫情的进展成为了大家关注的热点。尤其是在切割进口三文鱼的案板中检测到了新冠病毒后，社交媒体上，大家讨论更为聚焦：三文鱼是新的感染源吗？我们还能吃三文鱼吗？
　　在梳理疫情状况和采访专家后，我得到了这8个答案。
　　简单版看这里：
　　1．与确诊病例相关联的新发地市场已关闭。在对新发地市场和从业人员的检测中，发现了40件环境阳性样本，有46人咽拭子检测阳性。
　　2．在切割进口三文鱼的案板中检测到了新冠病毒，不意味着三文鱼自身就是传染源，有可能是三文鱼在境外生产和销售过程中，被人污染导致感染病毒。
　　3．从目前信息来看，患者有可能在农贸市场出现“共同暴露”，应查清是在农贸市场的哪个环节或者哪个环境里可能出现感染。
　　4．三文鱼等进口食物还是可食用，但建议煮熟后吃。
　　5．北京防控有序进行，但辽宁已有相关联的无症状感染者病例，目前广东尚未发现相关病例。
　　6．在中间宿主尚未明确的前提下，有人接触并感染病毒的风险将一直存在，也有可能出现类似的小规模聚集事件，但只要及时控制，不需要过度恐慌。
　　7．农产品批发市场可能存在盲区，应关注对冷链运输的加工肉类检疫工作，加强对环境的监测。
　　8．冠状病毒不仅能感染人类，也能感染动物，这意味着在自然环境中，冠状病毒会长期存在。因此，还是要勤洗手，多通风，戴口罩。
　　确诊病例相关联的新发地市场已关闭
　　疫情防控常态化后，各地仍有零星病例风险。这段时间，大家对疫情信息似乎已产生了免疫，然而，这两天公布的北京本土聚集性病例的出现再次挑动国人的神经。
　　6月12日，丰台区确诊2例，两名确诊病人同为中国肉类食品综合研究中心员工。
　　——病例1：刘某某，男，北京人，患者自述近2周有出京史，到青岛出差5天，无境外人员接触史、无湖北接触史。
　　——病例2：尹某某，男，北京人，37岁，中国肉类食品综合研究中心员工，为病例1的同事，患者自述近2周无出京史，无境外人员接触史、无湖北接触史。
　　6月13日， 在北京市新型冠状病毒肺炎疫情防控工作第114场新闻发布会上传来消息，报告的四名确诊患者都与新发地批发市场有关联。
　　——病例3：某男，38岁，北京市西城区人，公司职员，家住北京市房山区长阳镇九州溪雅苑。患者5月30日、6月5日和6日，曾骑摩托车至新发地农产品批发市场采购。
　　——病例4：某男，50岁，河北省保定人。工作单位和现住址均为新发地冰鲜海鲜市场，司机兼进货员。经专家会诊为确诊病例，临床分型为重型。
　　——病例5：某男，35岁，河北省保定人。工作单位和现住址均为新发地冰鲜海鲜市场，售货员。
　　——病例6：某女，27岁，山东省德州人。工作单位为新发地批发市场，个体经营者，现住新发地经营者乐园。
　　1988年，北京丰台新发地农产品中心批发市场正式成立，现已成为北京市交易规模最大的农产品专业批发市场，在河北全省及全国同类市场中也具有很大的影响力，是北京市名副其实的“大菜篮子”“大果盘子”。
　　今天，北京市疾控中心副主任庞星火在发布会上表示，“经初步判断这些病例可能接触了市场中污染的环境，或接触到了被感染的人员而传染发病，后续不排除出现续发病例的可能。”
　　凌晨3时起，北京决定暂时关停新发地市场，调查市场相关人员及外部环境污染现状，评估感染风险，全面有序进行卫生整治和环境消杀。
　　溯源工作正在进行中。庞星火说，6月12日，北京市、丰台区疾病预防控制中心已组织专业人员，在全市开展了农贸批发市场、大型超市等排查，共采集海鲜、肉类等食品及外环境涂抹标本5424份，完成新冠病毒核酸检测，新发地市场发现40件环境阳性样本，其余农贸批发市场、大型超市均为阴性。
　　在对从业人员主动筛检中，对1940名市场从业人员进行了核酸检测，在新发地采集的517件样品中，有45人咽拭子阳性，另在海淀一农贸市场中发现1例阳性，是1例新发地确诊病例的密切接触者。上述46人目前无临床症状，已纳入严密管理和观察中。
　　三文鱼自身几乎不可能感染新冠病毒
　　新发地市场一词，不禁让人联想到疫情初期的武汉华南海鲜市场。尤其是北京新发地批发市场董事长张玉玺接受新京报采访时表示：相关部门抽检时从切割进口三文鱼的案板中检测到了新冠病毒，而该产品的货源来自京深海鲜市场。
　　一时间，三文鱼瞬间成为网民关注的热点，不少人在询问：进口三文鱼的病毒从哪里来？它是新的中间宿主吗？我们还能吃三文鱼吗？ 
　　公共卫生专家、国务院特殊津贴专家王鸣认为，案板阳性不等于三文鱼阳性，在没有科学依据证实前，不应因三文鱼案板检测出阳性就认定三文鱼是传染源，要看研究结果。
　　香港大学病毒学专家、医学教授金冬雁在接受《中国新闻周刊》采访时表示，海鲜不太可能作为一种传染源，因为鱼类作为低等生物，鱼类病毒传染给人的情况几乎没有发生过。而且现在没有证据表明病毒能够在鱼身上复制，也就是说三文鱼本身作为病毒载体的可能性是非常小的。
　　那检测出的病毒从哪里来？其实，疫情初期，在武汉华南海鲜市场，工作人员在案板、手套、门顶的环境中检测到了病毒样本。
　　广州市第八人民医院感染科主任蔡卫平分析，存在两种可能。
　　一种是，三文鱼是否来自疫情高风险国家，在捕捞、加工、运输的过程中，境外经手的人是否感染病毒？
　　另一种是，三文鱼在售卖时，属于全程暴露的状态，相关从业人员若是感染病毒，就会污染鱼类。
　　“检测出新冠病毒的三文鱼案板，是否只切过三文鱼，目前也未可知。”王鸣在接受采访时，从目前信息来讲，患者有可能在农贸市场出现“共同暴露”，应查清是在农贸市场的哪个环节或者哪个环境里可能出现感染。
　　《中国新闻周刊》认为，现在发生在北京新发地农贸市场的传染，可能是人传人，只是还未找到那个来源。
　　尽管专家普遍认为三文鱼不会感染病毒，但北京多家商超企业已下架三文鱼产品。普通人更关心的是，三文鱼还能吃吗？
　　王鸣认为，这需要看专业鉴定结果。但一般深海鱼类，能感染人类的病毒或寄生虫不多，淡水鱼相对更多。老广有吃鱼生的习惯，这一行为存在感染肝吸虫的风险。肝吸虫一旦进入体内，就有可能破坏胆管上皮及黏膜下血管，引起炎性反应，堵塞胆管等。所以，在饮食上，尽量不吃或少吃生的食物，建议把食物彻底煮熟之后再吃。
　　冠状病毒将长期存在，口罩还是不能摘
　　北京疫情控制如何，是否已造成了一定影响？广东将如何应对？
　　北京丰台区启动战时机制。在新闻发布会上，丰台区人民政府代区长初军威介绍，市、区卫生健康委立即对病例进行调查追溯，病例行动轨迹涉及新发地市场部分商户，目前已摸排丰台区确诊病例的密切接触者139人，全部实施集中隔离。
　　初军威说，目前，新发地市场周边3所小学、6所幼儿园已返校的班级立即停课，未返校的班级暂缓复课。市场周边11个小区实施封闭管理措施，落实24小时专人值守。
　　13日下午，北京丰台区西罗园坛街道、花乡（城区）乡升级为中风险地区。
　　防控措施有序进行，但还是出现了跨省市关联。13日，辽宁新增无症状感染者2例（域外输入），均为北京市12日报告的确诊病例密切接触者。目前广东暂无关联病例的报告。 
　　在疫情防控形势向好的时候，突然出现聚集性疫情，不少人都觉得恐慌。
　　消灭病毒从来不是一件易事。蔡卫平认为，到目前为止，我们还没找到新冠病毒的中间宿主，因此出现局部散发病例的风险一直存在，有可能出现小规模聚集。常态化防控下，这根弦一直要紧绷，要密切关注所有可能出现的传染源，出现局部散发病例时及时处置，但不必大惊小怪。
　　王鸣说，人类目前只消灭天花病毒，这得益于疫苗的产生，而且天花病毒也只能感染人类。但研究表明，冠状病毒不仅能感染人类，也能感染动物，这意味着在自然环境中，冠状病毒会长期存在。
　　北京此次聚集性疫情事件，让人们意识到了，在疫情防控工作中仍有之前未能注意到的漏洞。
　　蔡卫平表示，对冷链运输的加工肉类，要加大关注力度。对于肉类的常规检疫，并没有新冠病毒检测这一项，经过这次新增病例，是否要把新冠病毒检测加入到肉类检疫中？王鸣则认为，在疫情防控上，要重视各种传播的可能性，尤其要重视环境的监测。
　　普通人应该如何做好防护？王鸣说，常态化防疫下，大家还是要少去通风不好的室内，如果要去则戴好口罩，勤洗手，不聚集，保持社交距离。平时在家或者在工作场所，还是要做好通风和消毒，保持良好的卫生习惯。如果出现发热或呼吸道症状，要及时就医，对于流行病学调查要诚实告知，千万不能隐瞒接触史和行程。
　　南方日报记者 黄锦辉 朱晓枫",http://news.southcn.com/nfplus/gdjktt/content/2020-06/14/content_191022561.htm
