日期,内容
2020-02-04,还不如讲粤语
2020-02-04,中国要
2020-02-04,这不太像你们啊…………
2020-02-04,应该是“战役”还是“战疫”呢？
2020-02-04,该国的官方语言之一，别奇怪。
2020-02-04,？？？？？？
2020-02-04,你们特么有毛病？人家法定语言英语汉语淡米尔语马来语，不同场合切换语言有问题？
2020-02-04,爱你
2020-02-04,同祖同宗
2020-02-04,16年南海对峙以后整个东南亚都乖多了
2020-02-04,不做总理后可以做驻华大使
2020-02-04,不人精怎么生存
2020-02-04,新加坡华人都是香蕉人，别把他们当同胞！
2020-02-04,排就排，谁稀罕啊
2020-02-04,麦都抖了hhh
2020-02-04,新加坡很多广东人和福建人的
2020-02-04,弹幕令人作呕
2020-02-04,弹幕令人作呕
2020-02-04,？？？？
2020-02-04,李显龙都这么老啦！？
2020-02-04,别和中国扯上关系好吗
2020-02-04,还排华
2020-02-04,关你屁事
2020-02-04,李家坡？不排？
2020-02-04,这老家伙不是什么好鸟，他们最反华
2020-02-04,李家坡不排华？
2020-02-04,他可能说粤语会更好
2020-02-04,新加坡大部分是华人
2020-02-04,可以可以
2020-02-04,新加坡本就是汉语文化圈啊
2020-02-04,？？？
2020-02-04,？？？？？
2020-02-04,不愧是李光耀儿子
2020-02-04,新马泰都是华人国家，华人占比高，李光耀李显龙都是华人，英语，中文都是官方语言
2020-02-04,每个短视的政府都不希望自己的人民总是冷静思考问题，他们只希望自己的人民能够随便忽悠。只有一个真正长远伟大的政府才会喜欢能够冷静思考的人民。
2020-02-04,新马泰都是华人国家，李光耀李显龙都是华人，英语、中文都是官方语言
2020-02-04,新马泰都是华人国家，李光耀李显龙都是华人，英语、中文都是新加坡的官方语言
2020-02-04,都是汉人
2020-02-04,你新加坡有什么种族？不是华人就是马来人
2020-02-04,李家坡省
2020-02-04,居然会中文
2020-02-04,彩虹屁
2020-02-04,变色龙，李显龙
2020-02-04,外国人讲中文系列
2020-02-04,外国人说中文系列
2020-02-04,借你吉言
2020-02-04,汉语十级
2020-02-04,新加坡又开始流行中文了~~~~~~~~~~~
2020-02-04,他就得表现的对抗一点儿，不然东盟怎可能让新加坡当领头的？
2020-02-04,这是只为了大马华人的利益啊，
2020-02-04,对不起，新加坡是英语地位排第一国家
2020-02-04,弹幕令人遗憾
2020-02-04,反华先锋新加坡
2020-02-04,新加坡本来就是反华急先锋
2020-02-04,说一套做一套
2020-02-04,船小好掉头
2020-02-04,李家坡
2020-02-04,词穷了
2020-02-04,你也是华人儿吧
2020-02-04,小李现在不知道求生欲怎么这么强
2020-02-04,新加坡省
2020-02-04,中国人
2020-02-04,建议关弹幕
2020-02-04,墙头草
2020-02-04,他这话就是说给我们听的（你品，你细品）
2020-02-04,欧洲的疯牛病更香
2020-02-04,老美的禽流感更舒服
2020-02-04,中国是负责人的
2020-02-04,他说得很好
2020-02-04,老阴阳人了
2020-02-04,李家坡
2020-02-04,正义之言
2020-02-04,谢谢
2020-02-04,？？？？？？？
2020-02-04,给爷爬
2020-02-04,台湾都比你大
2020-02-04,台湾都比你大
2020-02-04,李老板
2020-02-04,？
2020-02-04,他给自己国家讲话大部分时候都讲汉语吧
2020-02-04,大埔县
2020-02-04,你还想让他说什么，
2020-02-04,梅州，大埔县
2020-02-04,中文?
2020-02-04,其实我们也挺双标的，虽然是华裔，但新加坡确实是个独立国家，
2020-02-04,广东省，梅州市大埔县祖籍
2020-02-04,华人hhh
2020-02-04,一个蝙蝠的故事
2020-02-04,我只知道他爹死的时候用多国语言读悼念词，唯独用中文的时候他落泪了…
2020-02-04,B
2020-02-04,，
2020-02-04,？？？
2020-02-04,你在豁劳资哦
2020-02-04,本来都是华夏民族，炎黄后人。老先生何必呢？
2020-02-04,本来都是华夏人，老先生你又何必呢
2020-02-04,谢谢新加坡的总理
2020-02-04,新加坡
2020-02-04,Sin态
2020-02-04,新加坡早就转向了
2020-02-04,说自己而己
2020-02-04,新加坡不是反华先锋么
2020-02-04,种猪
2020-02-04,原来李显龙还会说中文
2020-02-04,中文好评
2020-02-04,这是有人在搞事情
2020-02-04,说得好
2020-02-04,除了华人其他人都排华
2020-02-04,@丹麦@德国
2020-02-04,加油
2020-02-04,也是醉了
2020-02-04,还有很多印度裔
2020-02-04,为了自己的利益反倒证明了他是一个合格的新加坡总理^
2020-02-04,华语是新加坡官方语言
2020-02-04,这弹幕难道被收买了？！
2020-02-04,你也是华人才这么说....排华现象全世界都有..
2020-02-04,新加坡每年参加美国在南海的军事演习。
2020-02-04,新加坡分明就是英语国家，华语虽然是官方语言但是仅仅是在华人内部使用
2020-02-04,你的话可以不用当话
2020-02-04,李家坡
2020-02-04,你们就是，别说别的国家
2020-02-04,应该是中国湖北人吧
2020-02-04,福建的
2020-02-04,华人排华？
2020-02-04,这个是国力的问题
2020-02-04,他自己也是华人
2020-02-04,他自己都是华人
2020-02-04,被打痛了
2020-02-04,谢谢！！！
2020-02-04,谢谢。这才是正能量
2020-02-04,新加坡主流方言闽南话
2020-02-04,排华的不就是你们吗
2020-02-04,因为他们也是华人所以叫人别排华
2020-02-04,建议关弹幕
2020-02-04,彩虹*？
2020-02-04,换位思考，如果美国瘟疫肆虐，我也会排斥美国
2020-02-04,虚伪
2020-02-04,华人内斗起来，比仇人还狠毒
2020-02-04,华人最会内斗
2020-02-04,华人最会内斗
2020-02-04,祖上也是中国人
2020-02-04,你祖先不也是中国人？
2020-02-04,？？？
2020-02-04,彩虹屁
2020-02-04,他竟然会中文啊
2020-02-04,TPP是你新加坡欢迎的，香会是你新加坡要求遏制中国的，你要的来了你又装上了嘈你妹
2020-02-04,这几年新加坡如何反华的你自己没点B数？
2020-02-04,说的对
2020-02-04,一些弹幕，真丢人，啥都不懂。
2020-02-04,变色龙
