日期,内容
2020-03-24,胡峰：每家每户一只鸡
2020-03-24,哈哈啊哈哈哈
2020-03-24,川普绝逼气炸了
2020-03-24,打给胡佛？
2020-03-24,美国战忽局
2020-03-24,tql
2020-03-24,共和党？
2020-03-24,假新闻，没有人比我更懂防疫
2020-03-24,我想弹贝斯给手语哥踩点……
2020-03-24,美国有资格指使资本家？
2020-03-24,期待下一个罗斯福
2020-03-24,官方互推责任
2020-03-24,川普表示胡佛是谁？都让开我要封锁国界
2020-03-24,川建国同志暴露了，我们要保护好
2020-03-24,不许批评我们的川川
2020-03-24,这个手语打的对不对呀
2020-03-24,牛
2020-03-24,哈哈哈哈哈哈手语老师优秀
2020-03-24,聋的可以看右边那个手势
2020-03-24,哈哈哈哈哈哈哈表情绝了
2020-03-24,美国要解体了吗
2020-03-24,哈哈哈fakenews
2020-03-24,特朗普：这都是我的功劳
2020-03-24,CNN?假新闻，下一个
2020-03-24,擦哈哈哈，真就裂众国了啊
2020-03-24,哈哈哈哈哈
2020-03-24,互相攻击，都是为了选票，换谁都一样，美国制度体制问题
2020-03-24,手语好出戏啊
2020-03-24,闪现瞬移手语翻译?
2020-03-24,手语不配表情怎么体现语气
2020-03-24,川普赶紧下课吧
2020-03-24,保护川普同志
2020-03-24,特朗普，为什么你只是看着！
2020-03-24,我觉得手语翻译搞戏精hhhh
2020-03-24,fakenews
2020-03-24,他干了呀？你没看到吗
2020-03-24,手语大哥
2020-03-24,州旗变国旗
2020-03-24,到现在我都听懂啦，，，
2020-03-24,建国，挺住
2020-03-24,暗示了
2020-03-24,川建国：我股票还没卖完
2020-03-24,问题是罗斯福在哪儿呢？
2020-03-24,川建国厉害的啊
2020-03-24,哈哈哈哈哈哈哈
2020-03-24,这手语翻译一不小心又变成男的了？
2020-03-24,不要让我看到手语兄弟，我完全看不见字幕了
2020-03-24,这个人必须除掉
2020-03-24,军队？啊？
2020-03-24,川普做得好
2020-03-24,右边手语大哥真抢戏
2020-03-24,保护川普啊
2020-03-24,川建国同志快暴露了
2020-03-24,罗斯福不上来你以为美国能支援中国抗战？
2020-03-24,你是蛇
2020-03-24,特靠谱说。又不是我说的算五角大楼没发话我能怎么找
2020-03-24,手语也要换人？
2020-03-24,特朗普挺冰清玉洁的
2020-03-24,这手语我咋感觉是在乱翻
2020-03-24,旁边手语的表情真是233
2020-03-24,打高尔夫
2020-03-24,卖股票，买疫苗，骂记者
2020-03-24,傲娇
2020-03-24,美国还是有很强大的医疗，现在赶紧才去措施。要不然再强大也没用了。
2020-03-24,罗斯福
2020-03-24,住口！没人比我更懂防控疫情
2020-03-24,川普同志撑住
