,2020-05-16
0,倒放：卫生部长：带不动带不动
1,黄尸港毒河童曱甴黄痴锋： 五人四坑二十投！！
2,xbdbdhbdbdbd：避…………好……………麻………………………………………
3,共6条回复
4,求真先生：巴西总统是巴西最大的病毒。
5,我是徐天儿：哈哈哈，说的一点都没错，巴西总统也很无能！从那次大火就看出来了，和澳大利亚总理一样无能，他俩五五开
6,改个名都这么难_唉：看来你和巴西北部Manaus市长有些渊源，给出的评价都一模一样
7,气鼓鼓的十二月：要什么卫生部长啊！他自己兼任不就行了吗？都还不需要开会讨论防疫措施！
8,法外狂徒肖三：总统兼任吧，总统总是一副很懂疫情的样子
9,沧海微尘：除了特朗普，没人比我更懂
10,共6条回复
11,每日甜份：从走马上任到卸甲归田只用了29天
12,其羽未宁：就不能坚持一天拿个月工资吗
13,大牛哥runner：巴西在全面复制美国，从总统到疫情到死亡数字。
14,欧气是我的202003：哦哦，我真的觉得世界上除了中国没有一个是正常的国家
15,折耳的团子：川建国和博索纳罗是不是毕业于同一所礼仪学校
16,化有为无中生有：他们都是人类敌人新冠派来的奸细
17,老猫的生活：反正这位有自己的想法，要不丫自己兼了吧
18,南波湾的小口袋：这样的总统还能当得下去
19,秦魏人咸阳资讯：巴西，快玩完了。
20,成果来之不易520：特朗普小迷弟。
21,彗心小姐：致敬张院士敢于亮剑，勇于担当！
22,张颐武：@张颐武: 可参考，这既有关于新冠肺炎的种种知识的介绍，也有中国应对新冠肺炎的具体方式的呈现，更有老医生自己在一线奋斗的感受，还有对一些全球抗疫中怪现象和反中国舆论的追问，是一个直抵人心的报告。
23,爱是大老虎：向民族脊梁致敬！
24,小天奕：致敬民族脊梁
25,美团强制商家开通会员：医院的科室被福建人承包，算是个体还是什么？
26,主持人亮子：我为我的家乡吉林市祈福。
27,-叶玮-：转发微博
28,毛诗元贼啦惹人稀罕：附属医院貌似不接诊了
29,水边的国王2：应为发热患者开辟专属接送渠道，不然路上也堪忧
30,s7408099079：领导把我Cao了十八秒
31,我在海边沙滩看美女：在吉林呆过半年、吉林加油！
32,臭P蛋916：支持，武汉都挺过来了，要加油哦！！
33,温水201003：不至于吧
34,共3条回复
35,yanyan百花争艳：美国不回答中国的提问，中国就不要给疫苗，
36,共1条回复
37,ryanyhan：新冠疫苗？在哪呢
38,丝尚风采：你这疫苗的速度也太快了吧！难不成都秘密研究一年多了？
39,HD不是铁憨憨：这疫苗是不是洁厕灵做的
40,共5条回复
41,最爱成宝拉：就当你的话是在放屁
42,yanyan百花争艳：美国的疫苗速度跟中国相比了吗，
43,我们都是害虫：有疫苗不早拿出來？
44,杨冬D：然后去拍个电影：你不是药神
45,迷失inStockholm：只是考虑。所以不是真的
46,唯月安：他说的话还有人相信吗，反正我是不信的，感觉跟看滑稽剧似的
47,不写小说的黄映：问题，疫苗在哪？
48,漫游天地君：别吹，把视频留着，等着打脸！
49,这里是啊呀：疫苗出来，总统先生先做个示范先打上
50,求实19511021：米国应当重视弱势群体的医疗并生存与生命保护（障，否则根本谈不上民主与人权的问题！
51,GalaxyCloud：谢谢分享完整版的视频。很厌恶那些媒体断章取义的新闻。抗疫不是一个人或几个人的功劳，而是所有医生 护士，乃至居委会干部、民众、警察、海关、道口，是无数的抗疫民众组成的免疫屏障，阻挡了疾病的蔓延。每个人都是战士。致敬所有的抗疫战士们。感谢我们国家。
52,shlavender：从此只看正版@张文宏医生
53,GalaxyCloud：感觉上海确实难，是主要的外国入境的城市，每过几天就有一些确诊病例 到达上海，所以上海控制住了 真的很重要，谢谢上海的每一位抗疫工作者们。
54,挚爱泰坪：我就信张医生的
55,火苗Pro：听官方的
56,Gnaynel：小板凳搬好了~
57,东海小公举：他来啦、他来啦、
58,白粥小笼包：不是学医的，不懂但张耿直的微博，就要留个言
59,Deeeeee小金鱼：看完了！干货满满啊（虽然外行人好多没听懂）上海专家不但治疗水平高，特别有前瞻，讲话也是言简意赅，而且都很谦逊包容～
60,共1条回复
61,十八公song：听张教授的话，早餐要摄入足够优质蛋白质😊 ¡评论配图
