,2020-05-11
0,SinoJobs-中欧招聘：德国民众上街抗议封锁措施#德国疫情#
1,男友图鉴：生命诚可贵，自由价更高?
2,ZouL-0：不同国度，不同的信仰，有幸生在中国
3,喜东东就是喜东东：有意思
4,爱说话的鹩哥：解封的竟然有书店
5,陈大黑不可用：这不是某人日记里面写的吗？这是先知啊，预知了国外的情况
6,艾特你的不是我：那个写日记那个，这好的素材！
7,一米六的小伙：这样下去，阿三看来人口超不了中国了
8,This小星星：？？？
9,浪子嘚心聲：满地都是无主的手机？
10,被你的可爱咬一口QvQ：能进医院已经不错了吧
11,筠怡甜甜：不明白为什么会出现这种情况
12,iLenbo：这条件也太恶劣了吧！
13,网逸014_928：印度终于还是爆发了
14,不_告诉你_：不明白你们为什么一脸的优越感，国内之前连医院都去不了的时候呢？忘了么？
15,佐匹克：9亿牲口的国家
16,迷霍慧慧：天哪太可怕了
17,和尚一秋：别急，方方来了
18,零露秋风：圆圆呢？来营业了，快来写日记
19,冰哥大冰：阿三的这种情况完全在意料之内啊
20,季风咔咔咔：普天同慶
21,小刀锤捶：这条新闻结合上海迪士尼疫情后重新开业。
22,大叔游天下：折腾这么长时间，你们不累我们也累了，不想关注了
23,飘逸丹：个人觉得 海洋公园真的比迪士尼好玩；尤其是大海边上的过山车。
24,iBingo：还不是因为它自己作的。
25,球迷杜小帅：倒闭倒闭吧，倒闭了就不闹幺蛾子了
26,寻找小辣妹：Who cares?
27,巍巍世无双居居难再得：香港就是典型的“不作死就不会死”！作到彻底死了，就好了。不乱不治，治这种生反骨的就得用重典！
28,真丝香云纱：希望香港好起来，香港是中国对外的一个窗口，虽然有恶人，但也是我们中国领土，是我们的家园，香港繁荣稳定，中国的经济就会更好。
29,辣妈小鸡仔：啊我觉得香港的海洋公园比迪士尼好玩
30,月色白沙：倒不倒闭不关心了
31,外十九：我有个主意：可以作为蟑螂们集中闹事儿的场地，香港市民如果表示理解的话可以买票去观看蟑螂们的表演。这样就不用政府出资了
32,北京客1996：还没去过呢，好好的香港被折腾成这样，太可惜了。
33,毛十八_3624：谁管你这破事呢，倒不倒和我们有球关系
34,一个不愿意透露姓名的妇女主任：特朗普:只要我没有道德，你们就不能绑架我。
35,共13条回复
36,iBingo：100  smile 50
37,共27条回复
38,mikeryo：别争了，都是灾难，好不好啦，乖……
39,式微胡不归mm：刀都架脖子了，还搁这红哒哒白哒哒呢
40,共2条回复
41,可怜巴巴的哦：意思是经历了两场灾难？一场不如一场
42,咖喱咖喱青咖喱：哈哈半斤八两，谁说谁呢
43,HYH吴情：单口相声，成了对口相声
44,Black板擦：有捧哏的了？？？德云社考虑一下？
45,不定积分加c哦：你拿前朝的剑 斩本朝的官
46,山川萬里游：感谢美国选民选上了特朗普，终于给全世界了解美国政治体制的机会。虽然只是浅表层次，也窥视到冰山一角。
47,BLooyz：我还是支持奥巴马 奥巴马任总统的时候我还认为奥巴马人特好家庭特幸福 中国关系和美国还不错
48,共17条回复
49,渣渣灰OwO：老特：你真是一个糟糕的前任！
50,請給我壹首歌的時間：巨大成绩，真有脸说
51,二十多岁的小女孩：冷知识，吉林市是全国唯一一个省市同名的城市
52,江久茗：上去上去，刚才评论还有说辽宁省吉林市的我惊了
53,秦淮小屋：吉林市的表示每次都要说好几遍，我是吉林吉林的
54,共82条回复
55,Anderslau：标题严谨点，吉林市不是吉林。
56,不知名的赵同学丶：没错，刚看标题还以为吉林省的都要被隔离，吓死
57,共48条回复
58,idbibdi：能不能把吉林省和吉林市写全了再发啊，每次都看的胆战心惊的
59,人间富贵花儿love：可是社区通知发的吉林省回来的也报备登记只是不隔离
60,共18条回复
61,逆光之恋B：希望早点结束吧！加油一定可以的✊✊
62,城南月涌：吉林这样的情况出去要做核酸检测吗？
63,一朵小白云77：吉林市和吉林省覆盖面不一样，要说清楚。只说吉林容易被误会
64,共29条回复
65,在长沙：说的是吉林市吧，应该不是整个吉林省吧
66,辰希仔仔：我们学校已经再让整个吉林省的返校人做检测 真搞不懂他们是不是连吉林市和吉林省都分不清
67,香菜_o9baa：黄瓜卡的好舒服啊l
68,共7条回复
69,第四纬度：黑龙江大哥都说收杯了， 吉林“咣”又起一瓶， 辽宁不得不再陪一杯！
70,UI噚噚覓覓：吉林”咣 ”又开了瓶，并给辽宁倒了一杯
71,从前有个小梵七：其实是绥芬河饱和了，新的俄罗斯返华人员都到吉林了不管咋说，咱们三省手拉手，好坏都一块儿扛着吧
72,共7条回复
73,给小博种草莓：加油
74,最纯粹的笑：加油！！！
75,垚垚妈之天使在人间：已经自我隔离了明天预约了核酸检测
76,WLWLlei-：核酸检测要花钱么
77,甜甜的小括号啵啵：加油，没问题的。别有太大的心理压力。我是因为看到了崽崽……
78,共8条回复
79,洛洛-YiBo：希望疫情早点结束
80,小兔崽子zzzzz：早点结束吧！
81,每日甜份：严防严控 希望疫情早日结束
82,每日甜份：破罐子破摔这话给总统先生演示的一百分
83,共7条回复
84,人类迷惑行为bot：前有澳大利亚总理度假，后有巴西总统水上摩托
85,共13条回复
86,iBingo：不愧是特朗普小弟，深得特朗普真传。
87,共7条回复
