,2020-03-08
0,青城老男孩：有病吧？
1,hi雨过添晴：圆内不让聚集，院外到是聚集那么多人！！！湖北人民看的都捉急
2,ringo814：见到都走啦
3,共6条回复
4,叶小乖C：怎么的？想做第二个武汉？
5,天辰羽海：不作不会死
6,河豚小小碗：园方有没有义务告知游客，保持一定距离才可入园之类的？
7,天辰羽海：回复@河豚小小碗:一个愿打一个愿挨，各安天命
8,共4条回复
9,会计研究杂志社：大家真是憋得太久了，再憋一下吧，看到人多咱就撤。曙光就在前面。
10,依伊不舍V：人家早就3级了，有啥可喷的。。。羡慕吧！
11,慕云殊：一边嚷嚷怎么还不复工恢复正常生活，一边有点聚集就迫不及待发微博让网友骂，两头赚流量。不亏是老胡带的媒体。
12,养妹为患：有些**媒体真NC，一边宣传复工，一边又带其他省的节奏。贵州又不是疫区，挺过了疫情高峰才放卡降三级的
13,共17条回复
14,每日甜份：明年再去看看吧，不差今年一年。非要扎堆去，万一中招，吃亏的是自己。
15,丫莫：这么想跑再过几天清明节假期不是更应景
16,兔肉夫斯基：看来口罩太多了，建议停止发放。
17,豆爱殇璃47266：哇偶，好大的权力哦。棒棒哦
18,天辰羽海：宣布自费治疗！看有几个人还这么嘚瑟？
19,昂扬向上小青年：宣传各地开放的是你们，现在大家出门了报道的也是你们，你还要我们怎样
20,hi雨过添晴：院方有宣传的义务，也可以规定人数。光管院内？门前不三包？
21,从前慢潮服：不要极端，排队可以隔两米吧，看人多可以改日再来吧
22,共5条回复
23,小熊不缭乱：应该提前预约，每天开放一定的游客，这样就不用在门口排队聚集
24,医美小卖部-：还没到放松警惕的时候
25,无毒香菇：这两天天气太好，听说公园开放了，人们自然向就近的地方走走看看，毕竟宅家里太久了。贵州已多日无新增新冠肺炎，总体来说还是安全的，但还是希望人们别聚集。
26,梦自然会实现：不知道急什么，活着总有玩的时间
27,桥桥艺：果然，评论区一个没放过。。。。作为一个贵州人，不是我自己在这黑什么，是真的，综合来看，贵州人的整体素质是有待提升的。。。。不管是环保意识，教育意识等等，各方面的，。的确要认清问题，才能获得更大的发展。。。而且，贵阳这还是省会，中心都这样了。真的得好好努力了，希望越来越好！
28,旺仔小泉：这和素质有什么关系？
