,2020-02-29
0,每日甜份：吴京好样的 为你点赞
1,共2条回复
2,九月的拾光：就事论事，不说别的这次点赞吴京老哥。
3,咸蛋黄啵啵小兔鹅：真汉子
4,爱摄影的野生梦想家：京哥
5,柔和_七星：棒棒哒！这时候捐物资比捐钱更有用。
6,猫与鹦鹉：为吴京点赞！
7,你哪都小：为什么不用战狼的图片，差评！
8,白车手：非常棒，以后不黑了
9,拒绝拖延01：感谢京哥
10,以后少说多看：比直接给钱靠谱。
11,发型不同于风向：谢谢吴京
12,可爱的皮卡京：
13,来一份黑咖啡的渐变拿铁：信阳人谢谢你啦
14,Ecmine-：有一说一 礼尚往来
15,行为艺术bo：有来有往，互相帮助！
16,杨挽之Akihi：山川异域，风月同天。
17,黄谵_：应该的
18,爱摄影的野生梦想家：一衣带水 守望相助 大国当担
19,粉碎男孩：礼尚往来
20,释慧狮-希热森格：相互扶持吧，一起加油！🙏🙏🙏
21,七友by27：岂曰无衣 与子同袍
22,精致朱朱上线了：德不孤必有邻
23,美码-：赠我以木桃，报之以琼瑶 一起加油💪🏿
24,芍药老师：写诗了吗？
25,刘安娜小提琴的大备胎：互相帮助
26,高手在民间bot：一起克服困难，加油
27,ys飘摇：山川异域风月同天
28,超级军旗2006：唐诗准备好
29,_你才吃可爱多长大的：建议大家全面了解一下，就知道为什么这么多人反对了。  可以先搜一下提出来这个条例的杨宜勇的一些言论：  1.要求国人严抓计划生育，人口不足由外国人补充  2.让女大学生联姻  3.中国将成为非洲人民的又一故乡  4.中华民族伟大复兴将由外国人实现。（转）
30,共43条回复
31,awake-then：这是中国人民的中国！我坚决反对《外国人永久居留管理条例》！
32,每日甜份：有一说一 礼尚往来
33,共6条回复
34,幻觉欢笑声：有蝠同享，有难同当
35,共11条回复
36,我有一个可爱的娃娃：什么时候我们才能买到口罩呀
37,共25条回复
38,愤怒的皮卡丘1987：在以本国为优先的前提下，给别的国家援助是负责任大国的表现
39,饺子啥馅儿的：我看看这条微博下面有没有评论关于外国人永久居住的，我就整不明白了，现在那些话被各种复制粘贴，你真有想法，就去相关网站投送邮件，把意见或是建议去那里面发表，具体去哪别问我，我不知道，有人知道，键盘侠你从我这左拐出门不送
40,共40条回复
41,云朵jly：能先满足自己国家吗
42,共18条回复
43,IIIIIIIIllllllll：山川异域 日月同天
44,共1条回复
45,酸柠檬推广大使哦：请问生产了这么多口罩我怎么一个抢不到买不到
46,共11条回复
47,老Captain船长：中国是口罩最大的生产国，出口国，进口国。
48,共1条回复
49,葶苈当归：病毒无国界、抗击疫情不分种族
50,共1条回复
51,Ove-kk：我也想要口罩，不求捐，能买到就好
52,共4条回复
53,爱摄影的野生梦想家：一衣带水 守望相助 大国当担
54,拿不到血汗钱的农民工：我要买口罩
