,2020-01-29
0,毅只小鸟落我心尖：天啊，岳阳也建了，说明湖南疫情相当严重啊
1,衡陽雁_：岳阳人有很多在武汉
2,阿武的伊萨卡岛：别慌。以上都是武汉周边城市
3,共6条回复
4,就这么长大了NN：还有威海，已经开工了
5,路人丙yj：威海这么严重吗？临沂都16例了
6,就这么长大了NN：回复@咕叽咕叽土豆:没那么严重，但是防患于未然
7,恋爱交友：支持 最重要的是预防控制疫情！！
8,莫急莫急1：现在全国各省市都在建“小汤山”，估计ZF也都预料年后扩散程度了，只是没有公布，大家出门上班途中一定注意安全
9,szKennyPYX：从这么多地方建“小汤山”医院看来，现在离疫情结束还很远！
10,此生安处：疫情形势未来相当严峻
11,zhen珍珠奶茶：低声做大事
12,格拉A梦：建议每个地方都建一所全封闭应急医院，以供紧急情况下临时使用。
13,草原的狼cri：建是可以的，但以后要管理好利用好。
14,百鸟朝鳯夜照玉：广东都没建
15,梦嘟嘟0330：岳阳也建啊，希望能防护起来
16,谁呀谁呀是谁呀：@平安温州 温州有没有要建小汤山模式医院？都114例确诊了
17,林润苏：加油！
18,Franky-肖申克的舅叔：广西也在建
19,cdea宝贝：这次疫情结束后是否反思一下，在一线和准一线城市建设“战备”医院，床位1500个以上，作为爆发规模疫情的不时之需，这样有利于控制疫情传播、稳定民心，也不至于手忙脚乱、顾此失彼。
20,懒癌后遗症患者：湖南挺严重的
21,maco_xiao：希望这些病房将来扑灭了疫情后能够很好的封存保护好，万一再有什么传染性疫情可以快速重启
22,偶尔吃吃：加油，中国最棒
23,__喵了个咪o0：疫情终将过去，春天终会到来，大家加油❤️
24,芈丗灬：建立专门的传染病医院。应该是永久性的。
25,莫急莫急1：这些是简易房，使用期限也就三五年左右吧
26,玲铃翎泠：各地都有专门的传染病医院的，只是这次疫情严重，平时的传染病医院容纳不了这么多病人，也没有那么多人力物力
27,Hdjhak：这种医院建筑经验很宝贵，以后可以作为生意输出全球
28,1106749679l：能
29,和风006：突发奇想，可不可以把精神病医院改造成这种隔离发热医院呢
30,馃子煎饼：温州重灾区114个了，没多少关注。地级市比列比湖北还多了，求有关领导关心下吧
31,陈一凡是没有牙齿的老虎：诶 温州为什么像隐形了一样 明明数量那么多
32,馃子煎饼：回复@陈一凡是没有牙齿的老虎:现在目光都在湖北武汉，资源都往那边输送，温州领导都没事人一样，到时候成第二个武汉就完了
33,w1450920408：我没恐慌。坚信科学和国家
34,SonsyShaw：我们遇到什么困难，也不要怕！
35,OL17ER：奥利给！！
36,Vessel方芳：我没有恐慌。我相信一切很快好起来。
37,山东潍坊会飞的鱼：很快就会好起来的，我相信我们国家有这个实力，没有什么困难能打到我们中国人民
