,2020-03-23
0,糖糖糖是狮子座：中国人民是自愿隔离的，这就是区别
1,DerrickVino：就真香呗
2,浩渺林海：啪啪打脸，真响
3,红柚子小姐：真香会迟到
4,晨晓6899：真香定律
5,长三角小王子333：RT这个媒体的观点一向辛辣，一针见血，毫不留情。当你对一些事情迷惑的时候，RT会告诉你答案
6,利市信徒：小子，你这是要火啊
7,我勒个去大少：这主持我粉了
8,吃曲奇么：英国口音，这是俄罗斯媒体吗
9,钢铁正在炼成：这条必须点赞
10,godfreyren：打脸啊，亡羊补牢，为时未晚。
11,Aldnoah_002：资本主义狗
12,西红柿的专属杀手：说的太好了
13,静静95658：转发微博
14,娴止：真香
15,皆是凡人三两枚：武汉就是武汉，什么东方芝加哥
16,共5条回复
17,流月诗社：武汉就是武汉，芝加哥算什么地方，也配何武汉比较？芝加哥是西方武汉！威尼斯是西方苏州！谢谢！国外的月亮🌙是扁的！
18,共12条回复
19,晒太阳最幸福：记者的文化水平越来越差
20,共1条回复
21,晒太阳最幸福：为什么叫“东方芝加哥”？
22,odipuston：武汉就是武汉，为什么要叫东方芝加哥？
23,哈姆雷特2008：新闻标题很不恰当
24,云天彩光：我是武汉人，我个人坚决抵制'东方芝加哥'这样的说法，请不要慕洋
25,暮里森人：是懂了芝加哥还是懂了武汉
26,和小猪打劫：坚决反对东方芝加哥这个名字，我们武汉哪一点不比芝加哥强，武汉就是武汉，武汉是英雄的城市！
27,胡椒哩哩哩哩：崇洋媚外，这水平，切
28,会上树的螃蟹：一般冠以XX芝加哥都是这地方治安已经乱的飞起了
29,王玉美哎吆：我们付出了惨痛的代价才赢得了胜利
30,浓睡不消醉酒：新闻标题搁这瞎带什么节奏，主编不审核就可以发出来了吗？
31,小伞大智慧：东方芝加哥？这个名字很土。武汉比芝加哥好，起码治安很好，也没那么冷
32,等皇后长大：爱情真好，无关性别，无关时间。
33,今日甜分：对方拒绝了你的狗粮 并踢翻了你的狗碗 还拿拳头猛锤你的狗头以及弄乱了你的狗窝 走的时候还看了一眼你的狗脸 顺便关上了你的狗门
34,crimaster犯罪大师：证婚人好怕他掉下来。。。
35,yduain：爱情真好，无关性别。
36,顾龙平先生：要能跟踪报道，估计有故事的😇
37,今天也是想暴富的丁丁：天哪，太甜了吧，我们都是见证人唉，一定要甜一辈子呀，酸了可能🍋吃多了
38,肥包流浪地球：这两个都是女的
39,阿阿阿他：羡慕的一塌糊涂。
40,藏ID：哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈祝福
41,LianXingyu：两个人都是女生
42,花语447：两个女人
43,Whitehorse-：霍乱时期的爱情
44,酒酿樱桃子zii：无论未来怎样，现在就结婚。太羡慕了
45,二十__hiyo：所以为什么不戴口罩
46,甜甜圈的小鹿眼：祝福，无论什么时候爱情总会让人觉得幸福
