,2020-04-13
0,艺名莫村刚：不知道用啥话来形容，挺好的反正
1,共8条回复
2,今日甜分：今年诺贝尔和平奖获得者：新冠
3,共9条回复
4,东半球右岸最右的捧哏：当地和平靠黑帮
5,精选君的朋友们：盗亦有道。
6,HolyLight_1995：新冠病毒带来的唯一好处，解决了大部分战争（家里的除外）
7,食食物者为骏杰：时代变了？
8,有点东西的小丑：也许只有外星人入侵地球了，地球上的人才不会相互争地盘，不会只为了本国利益，而是会团结起来抵御外敌。
9,共2条回复
10,割不完的韭菜lsy：难得的和平
11,无可奈何-ZJ：
12,爱粉的小可爱：当地警方:万万没想到新冠的力量那么大
13,水晶骷髅与黑色玫瑰：真的就是战时和平团结，和平日子多纷争呗
14,RageLeader小芮：@喝風屙菸
15,黑狸花咪啦喵：生命被道德绑架，后果……就是夺取生命
16,共1条回复
17,中国儿科医生：这个标题是在贬低英国的指南吗？我国的指南就一定不会有这一条！因为我们的指南就不会有防护用品短缺的情况！
18,共5条回复
19,慢半拍zoejin：赤裸裸的道德绑架！
20,Cooco_1号追剧选手：该死的职业道德，，，，
21,Yooyoki：并不是非黑即白
22,御墨家声：能说啥……
23,Mrwu的社畜生活：请你积点德
24,Melody_motive：官员的职业道德呢？
25,涂念祖：同一个世界，同一种困境。
26,专做回流古玩艺术品：不用担心，他们的神，耶稣，会在天上为他们祈祷的
27,星星对着太阳笑：职业道德不会因为一个国家的某种规定而应该背弃，这只能体现政府的无能。
28,他人笑我看不穿66367：这个提议我十分支持，防护不足没必要接诊。因为会成为更大的传染源
29,大哥你想太多了吧：这。。。。。。唉
30,Shanming_de_ipsy_gypsy：医院的管理层不给前线员工提供保护，他们的道德呢？管理层都没有道德为何指望前线员工有道德？呵呵
31,小张爱说大实话：@方方 ，出来写日记啦
32,七七期七年：我真的觉得大四可以早点开学，大一大二可以缓缓，大三由于考研考编等情况可以酌情考虑。大四真的事情不少，我希望可以认真考察适时开学。
33,热爱icon：求求大学开学吧@山东省教育厅
34,小蟹蟹吖：毕业生的我仍然不想开学，因为实验改为综述了，还不如在家
35,空许一片海1988：大学什么时候开学
36,guidingstarblingbling：考研
37,桃了没了：只有肥城采血清测验吗？？？爱我小胖城
38,Inspiration_Ruby：研三开学吧
39,红烧胖鹅：大四啥时候能开学啊
40,是咚咚锵呀：高校什么时候开学，跪求
41,看见山东：还是要多加防护啊！
42,LittleFlutoY：大学毕业生开学吧，能不能分批回学校把东西寄回家
43,野恋旧风：高一的啥时候开学啊  我想开学啊！！！
44,GeneralJournal：我要上学！！！大学快开学吧
45,回眸凝望你浅笑：考研复试呢？
46,全员18CM：黑龙江太难了
47,共30条回复
48,翠鸟大河：赏金猎人
49,共10条回复
50,每日甜份：不要怂恿边民去抓偷渡者，太危险了
51,共29条回复
52,挂了：必须他娘的严防严控！
53,共2条回复
54,一丢丢8080：100个人不是30万啊？30万30万30万……
55,共17条回复
56,式微胡不归mm：自己动手，丰衣足食
57,黑狸花咪啦喵：谁是保卫边防线的？让老百姓去抓，他们干啥呢？
58,共31条回复
59,广东人并不是什么都柒：广州来抄作业！
60,共4条回复
61,嗑梅西的笼包：其实我们福建抓偷渡的已经提高到了三万一人
62,共4条回复
63,黑狸花咪啦喵：:抓人有被传染的风险，奖励太少，奖10万正好
64,共10条回复
65,书仙有云成独皮：抓他几万个俄罗斯人，是不是就脱贫致富奔小康了？
66,共7条回复
67,藩凡烦是樊啊：去黑龙江抓非法入境吧在家快断粮了
68,共8条回复
69,____________调戏杠精真好玩：广州黑人也该举报了
70,吃eateat：抓人...会不会被感染.....
71,狗千：特朗普：不会得逞我也要挑拨 我不管
72,瑖星：就你们那国情也好意思和我们说歧视！
73,呗呗兔_To：比如昨天泰国那个   知道自己狗的泰国艺人褥华，那就抵制艺人  切勿上升全体   而那个xg河童在那哈哈笑    故意拱火   而泰国外交也说了艺人不代表全体  他们只认一个中国。话都那么明显了。还去搞，唉！这个时候🇺🇸巴不得我们和那些一路一带的国家有矛盾。这个时候我们偏偏不上当  气死🇺🇸
74,布朗_慢调子的臭狗熊tic：还不抓紧时间控制疫情 到处挑拨
75,11点要睡觉觉了：美国还是管好自己吧
76,玲玲振玉：特朗普：一天不挑事，我就睡不着觉
77,千黛汐Rebecca：这次疫情美国真的让我“刮目相看” 如果说以前对它无感 那么现在就是厌恶
78,白龙宸：有一说一，我还真希望广州有他说的这么刚...
79,刘安娜小提琴的大备胎：特朗普：我喜欢这样，因为我是老 小 人
80,未来可琪c：我感觉我们国内的媒体也要强硬起来才行，在这里发很多人看不到的……
81,河图洛书甲：美国疫情这么严重了，还不认真控制，同情普通民众
82,星座命理李-东水河南粉丝：美帝：我就是霉毒，想要我低头精诚合作，这辈子不可能的了，光明正大做生意又不会做，只能是靠偷，靠抢这种东西，才能维持得了生活
83,执筆話情：特朗普病毒祸国殃民
84,幻觉欢笑声：似曾相识的感觉啊，这样的场景历历在目！
85,共1条回复
86,Tiffany方方S：防护服还不如我们楼下保安~~~
87,共2条回复
88,三秀妹儿：加油！医生这样的防护服真的不行
89,V1nce_Zhao：人类命运共同体，希望疫情早点过去；病毒把方方圆圆政客之流战胜就好了，普通老百姓都好好地！
90,侽亾菋檤：就他们这样的防护感染是肯定的！太不专业了！就医院的防护工作就没做到位，他们也做不到咱们这样！所以暴涨是肯定的
91,不写小说的黄映：这是老美的烂民营？？
92,猜东里菜：他们这防护完全不行啊
93,胖成球i：医护防护这么差的吗
94,大坑孜：美国医疗神话崩溃
95,时光_18375：这样的环境、这样的防护医护人员感染的可能性太高了。
96,九久玖鸠酒_：虽然美国患者确实多...但看这个视频里，拥挤程度还没有我们这边普通医院平常日子里的一半..
97,共3条回复
98,jiejiemiguel：天天披着垃圾袋，真可怜，莫名心疼这些普通人
99,娱乐音乐追综：来看看
100,胜利-li：活该，让你得瑟。
101,种地人农夫：我们的航母要吸取教训！
102,共5条回复
103,静好200407：看评论，国人仇恨的病毒像新冠一样，已经控制不住了，不分时候场合和事件，所以不要乱撒“毒”，
104,共15条回复
105,四分之一泽弯树：群体免疫试验船
106,燕子sxsxsx：美国自作自受。
107,DreamReussite：自作自受，哈哈哈，可以来我们港口帮你们治疗啊。治疗费你们美军懂
108,美丽的阳光照在岸边：天热，上海办公室开空调也危险
109,冰舞小企鹅：全世界都发现了如何摧毁一艘航母的不道德方法，细思极恐...
110,Heleninsummer：@中国军视网
111,T唐唐甜：这就是上帝对他们的惩罚，阿门
112,嗷麦：新冠暴露了美军的活动动向
113,巢湖大虾：没事，航母有世界上最先进的导弹，必要时自己来一发，干翻这个病毒，让它嘚瑟
114,xcDavid：这艘航母直接报废了！！
115,暗近气息：现代化战舰怎么可能有舷窗？
116,A游今生：我知道这条微博一定有人骂方方请大家文明上网，理性讨论，不要张口方方闭口方方，脏。以后谁再骂方方，我反手就是一个赞
117,共139条回复
118,彭子慕：一看就是美国公知搞出来的假新闻
119,共50条回复
120,宏彦获水：迟迟不测难道是因为看起来像亚裔？
121,共40条回复
122,今日甜分：真是不喜欢你们这帮网友，天天方方方方的，叫魂呢？清明都过去这么久了，就不能当她死了吗？
123,共39条回复
124,芸芸众生米煮成熟饭：@方方 进来写日记
125,共18条回复
126,NicoLLllw：@方方 美国日记素材来了，真人真事
127,共15条回复
128,一枚有态度de青年：美国迷幻操作的日常。
129,共26条回复
130,某月人：像是个亚裔
131,共15条回复
132,honeyguoguo：方方这个死鬼，哪里去了，赶紧的，一手的资料@方方 ，只能帮你到这了
133,无声胜有声正传：@方方 快来写日记！
134,honeyguoguo：方方@方方 极左势力来呼叫你了，赶紧从下面上来写日记咯
135,Candice0725：拒绝检测？说好的人权呢？
136,共1条回复
137,unknown_nickname：我想这就是为什么之前Biogen的黎女士千里逃命的原因
138,共26条回复
139,美少女不吃垃圾食品：@方方 日记安排上咯，别到时候你朋友司了没素材
140,共5条回复
141,流量复活者W：@方方
142,苍苍苍焱：白宫幕僚长马尔瓦尼：媒体宣传新冠病毒是为了打击川普。呼吁民众关掉电视，新冠病毒在美国蔓延是假新闻。
143,共22条回复
144,呗呗兔_To：美国流感还在吗？
145,共24条回复
146,好摄之狐：美国病毒害人害己！
147,共34条回复
148,泛兰庭：美媒：新冠可能去年12月就在加州传播！
149,共17条回复
150,小小的杜儿：太棒了。祝小朋友早日康复！
151,共16条回复
152,东风导弹即是真理：这次疫情让我们看清楚了很多事情，比如说“自由”。英国搞群体免疫，请问英国人民有选择“不群体免疫”的自由？美国政客富人更关心自己的财富，要复工复产，请问美国广大劳工阶层有选择不复工不复产”的自由？西方国家不给65岁以上治病，把呼吸机给年轻人，请问老人有选择“不被拔呼吸机”的自由吗？
153,共86条回复
154,文离216：然而都不戴口罩
155,共4条回复
156,今年的改名次数用完了吗：美国人民也太和蔼可亲了吧，怪不得可以贩卖枪支
157,梦山园人：谈论什么制度    看看他们如何看待生命就知道那个制度好
158,共10条回复
159,kingyong_Lee：美官微下面的恶意评论不代表所有中国人，都是一些义和团！
160,共50条回复
161,懒算输赢：政府干嘛去了？
162,共16条回复
163,书迷201901：祝美国人民早日战胜病毒。愎复正常生意，美国人民加油
164,东边一树96905：大部分情况下 黑帮比政府靠谱
165,共7条回复
166,女神情：诺贝尔和平奖：新冠病毒
167,今日甜分：平时人办不到的事，新冠全做到了
168,玲玲振玉：疫情下的黑帮比个别国家的政府靠谱
169,NXJVGNCF：仗义每多屠狗辈
170,喵喵不昏：变成志愿者了。。。
171,壹珂树：封面像罗中立的油画《父亲》
172,虎妞741022：疫情使人变好了
173,劝莺声住：黄金精神
174,你神黑鲸啊：毕竟HB有规矩讲道义
175,Ashes狸：民间比政客动人的地方
176,考研必上岸不上是小狗：这就是一致向外
177,东四路：
178,噜噜养蛙养猪还想养猫养狗买房子：黑帮本来就是起源自底层人民吧（没有说黑帮好的意思要顶的话可以看看日本黑帮发展虽然国家不一样但有一定借鉴作用）
179,蓝白格子3507：已经挑明了有人挑拨了，不止是非洲，所有一带一路国家都有可能性。长点心吧
180,徐有鬼-：老美现在是彻底不要脸了
181,·小恋梦游记·：美国是真的没皮没脸自己都快亡国了，他丫的，还挑拨离间
182,Risu君：很明显是某国亲美派在故意挑拨离间，还专门抓拍黑一波外交部。
183,若水苏：呵呵、发现了网友评论点什么事、某国就大做文章！真的是煞费苦心啊！
184,言西早CN：有一说一尼日利亚人的确太不像话
185,U156家的龙猫四毛和八毛：请外交部诸君多读书，这等软绵绵的回复实在有失水准。 当初是谁将数以千万计的非洲人抓起来，塞进船里漂洋过海、死在路上的丟下去喂鲨鱼，活下来的被送到种植园里劳作至死？——欧美！ 当初是谁开办人种动物园，将非洲人关进笼子里当成展品向世人展览？——欧美！ 欧美罪行罄竹难书，白瞎了这道送分题
186,三杏11：M国撕开脸皮挑拨离间，不就是怕中国🇨🇳超过它们。中国加油，趁机沉下心把技术核心拿过来或者发展起来
187,百里豌豆芽：说实话，要是没有那个外国人永久居住条例大家不会这么排外
188,禹潔Susannah：那我们也不惯着尼日利亚，如果他们还有点自知之明的话
189,ta说直男也温柔：别动不动就说挑拨，针对那些不遵守我国防疫规定的，不尊重我国人民的外国人该怎么办就怎么办！靠 一味的遮遮掩掩说这挑拨那离间，有意思吗？君子坦荡荡，小人长戚戚！
190,24K金大大：非洲留学生的超规格待遇原来是美帝给的啊
191,黑鬼请滚：中国人不如黑人吗？在自己国家还不如黑人待遇高。黑人打护士。三非黑人问题解决了吗？永远都对自己的人民狠。你看看所谓的非洲兄弟都做了些什么。老百姓还不能有点情绪了？还不能说了吗？@外交部发言人办公室
192,JianG_小欣-0_0-：外国人在中国都成大爷了，他们还想怎样外国政客的脑子啊…信它们的人还挺多
193,这个刺客不太冷：中非友好也就嘴上说说就行了，虽然上世纪在国际舞台上没少帮助我们，到这些年也回报得差不多了，而且事实证明，这群队友带不起来
194,小歪Cheney：但不得不说，尼日利亚等国人民在中国横行霸道惯了，马上就要蹭鼻子上脸了。必须萝卜加大棒伺候，否则后患无穷。
195,JesseQueen：支持赵立坚，支持国家！
196,一盆思想：非洲朋友莫要被人挑拨啦！🇺🇸是不会真正帮人的
197,2015夏于北京：中国政府在疫情防控过程中，对所有外国在华人员一视同仁，我们是这么说的，也是这么做的。而美方不顾事实，妄言耸听，挑拨是非，既不道德，更不负责任。
198,想去一次朴师傅的现场：看着吧 超国民待遇这件事不处理 以后怨气会越来越重 虽然有人带节奏 但是大众恼的是什么又不是不知道
199,积极乐观正能量-佐伊牌味精：非方反映的非洲国家在粤公民的关切？广东人民也反映了三非问题耶
200,竹外小溪深处：一句挑拨就对广州那些非法移民视而不见了？
201,公孙汉魂：也不能全算美国头上，这些年我国的对非政策也应该反思反思了。难道一味的友好援助就能换来对方的感恩戴德？？？别幼稚了好吧
202,阅剧方方2：问题是非洲公民在华很多非法滞留，好兄弟能不能召回这些三非？还有这些人在广州睡大街，可难道他们在美国不睡大街吗？中国向非洲有关国家照会应该比他们找中国抗议要早做一步吧
203,共1条回复
204,寒塘灬鹤影：一码归一码，在广州的非洲非法移民真的应该管管
205,细看静听：自尊自爱，自立自强的国家才能赢得别国的尊重，才能交到真朋友。本国人外国人差别对待是国际公认的公平原则。违背这一原则就会导致逆向歧视，不仅损害国家形象，也会给外交带来不尽麻烦。那谁都死了二十多年了，膝盖骨还是软的，腰还直不起来？
206,红太阳雨：在中国就要尊重中国的法律，不管是哪个国家的公民，非洲，美国都不列外，
207,松柏songbai123：中非友谊要想长久，必须遣返非法移民，必须对待黑人严格执法。如果继续绥靖，必将引来灾祸。中非关系也保不住。
208,共4条回复
209,龙行天下千万里：中国为什么天天都是防守？为什么不会以其人之道还治其人之身？
210,共2条回复
211,ivysummer120：我们歧视的不是外国人，我们歧视的是那些在中国土地上却不遵守中国规则的人，无论你是哪里人。
212,思想道德文化：违法必究，执法必严。一视同仁。广东非法三非嫌犯多久能遣返？
213,阅剧方方2：非洲在湖北在武汉居然有三千多名留学生？武汉还这么多好学校呵呵，这些人都是花钱请来的大爷。美国控制世界上很多媒体想怎么说怎么说，但是中国对于三非深恶痛绝冰冻三尺非一日之寒，是不需要什么人挑拨的
214,翡翠森林V：改革开放这几十年对外国人都是“超国民待遇”，惯得无法无天，今天收获恶果。这次“新冠疫情”把各种问题都暴露出来，也是好事。外交的路线、策略都要好好反省。
215,南博塞纹：广州尼日利亚那事是真是假？
