,2020-05-12
0,风华烟舞：国士无双，国之栋梁，致敬张伯礼院士
1,司马3忌：友情通知@方方 ，该你怒怼天津市文明办了……
2,智胜8888：张伯礼是在武汉一线战斗到最后一刻的英雄，为国为民奉献太多了，敬佩！！！
3,书_夏图_：张大夫非常好，需要这样的大夫，不需要方方之流恶臭文人公知
4,胖贝姨爱健康：听听一线的人怎么说，致敬张院士
5,绿地是上海足球的耻辱：@方方 老师快来，天津文明办挺污蔑你的人，快来要求天津文明办道歉!这个社会只能有一种声音，那就是方方的声音，所有批评方方的声音就是文革极左
6,历史是任人打扮的小姑凉：真正的国士无双
7,焉知焉悟：粉了，看看人家天津，致敬院士
8,十岁卖切糕202002：张老国士无双
9,有腔调阿三头：贤者在黑暗中寻找光明，苟行者在光明中趴寻暗黑！致敬张院士
10,小小的生物群体：看完了，从各个方面介绍了疫情，最有担当的中医院士，前辈！！！
11,我家的lucy：方方居然要张院士道歉，她以为她是谁
12,鸟蜀黍蜀黍：天津真的不错，以前只关注@今晚报 在大是大非上历来很坚定，现在天津文明办也站出来了，比某些国家媒体强太多
13,宝贝到月亮上去：一线82天的老医生，真正的偶像❤️
14,迷路2020：
15,昵称WB：全程在看手语老师～
16,一路有你--2020：手语主持人很漂亮。
17,笑笑smile-xiao：什么时候能公布幼儿园开学时间呀
18,暖暖和她的爸爸妈妈：啥时候开学？
19,西西罗女士：所以都没讲啥时候开学对么
20,HD不是铁憨憨：也许这就是人生吧
21,像我这样迷茫的人84118：庆幸我生在中国，我爱祖国
22,ldbyl：自由的，鲜甜的空气
23,北纬30R：这就是美国医疗没被击穿的秘密
24,共2条回复
25,雯児闲人一个：
26,風起淸蘋之末：绽放过的生命无惧于死亡
27,"硬核宅王啊蘇：特朗普：terrible Japanese made such a fake news, you are fired"
28,中阳雪：就这？就这？
29,安德鲁爱朱婷：民主的医院，自由的治疗
30,斐波那契步枪兵：关键他们没有莲花清瘟 要是有的话 人手一包 全员康复不是梦！莲花清瘟 新馆克星 莲花清瘟 人类的好朋友！！！
31,王东升升升升：呼吸机就那么几台，病人那么多。有的人在医院坚持了两三个月才慢慢恢复，有的人去了三五天就死了。这种事情在湖北也不少，我身边就有
32,简单快乐的Carla：注意安全
33,我心飞翔阿左：普世价值观的真像
34,Lionel-Zhang：球场冠名权说不定被🐧场买下来
35,miess688：吃鸡现场
36,共9条回复
37,香油猪皮老道：几万球球币没白充！
38,祥仔很哇噻：王者，吃鸡，绿钻，腾讯视频，QQ会员，超级会员，CF会员我是不是间接的捐款了
39,Kris-CX：腾讯冠名腾讯球场
40,雷鹏：我的会员没白充啊
41,杨小二upupup：强
42,选择恐惧症晚期患者欣仔：看来是腾讯冠名了
43,HG丶whee：腾讯诺坎普王者球场
44,安丶__：请拒绝跟腾讯合作！ 给物质不算哈
45,爱你有所爱：会员都是背后的股东
46,0与12016：应该是冠名了
47,Palladium_vivic：腾讯球场诞生了？
48,小青年体育雁上禹：看来梅西要返场了
49,小青年体育雁上禹：
50,李耿Lee：所以，冠名权给了腾讯吗？
51,红红太可爱了：向你们致敬
52,爱吃面包的小兔子l：医护人员辛苦了
53,共9条回复
54,云淡那个天青：这个真是太好，一直想摘掉眼镜
55,飘飘云淡风：一样的想法
56,弥丶楠：对呀，真的很好
57,共9条回复
58,图图小陶气：守护最美的医护人员
59,国医学堂：你们是最棒的
60,天医刘娟18031864346：一起守护她们
61,共13条回复
62,弥丶楠：这才是我们应该值得敬重的人，她们永远是最美的
63,国医学堂：致敬这些可爱的人
64,独特soso：他们真的辛苦了
65,共7条回复
66,国医学堂：致敬最可爱的白衣天使们，你们辛苦了
67,白客solitary：特别感谢他们
68,瘾soso：向他们致敬
69,共11条回复
70,飘飘云淡风：祝所有的医护人员节日快乐
71,云淡那个天青：白衣天使们节日快乐
72,L小栩：为这些伟大的白衣天使点赞，祝她们护士节快乐
73,舀一瓢日光：伟大的白衣天使。
74,有钱小坚果z：护士节快乐啊
75,Serendipiry：棒棒哒
76,图图小陶气：给力
77,你畏惧我了：哈哈哈😁图三小姐姐来报道
78,明明hmm1002：可爱的护士
79,小蘑菇爱大头爱元宝：给我自己加个油
80,梨山癡情哇哈哈：致敬[能量少女耶]
81,六月心情-Lily：向白衣天使致敬！
82,五哥背单词：翻译：中国的崛起在10年前被西方以相对温和的方式对待，但现在却以越来越恶劣的方式对待。这是一种霸权主义焦虑，这在美国是最明显的。COVID-19再次暴露了这种态度。
83,doer英语学习：rise(n.)崛起 benign [bɪˈnaɪn]善良的，良性的 malign[məˈlaɪn]有害的，不良的，恶性的 hegemonic [ˌhiːgɪˈmɒnɪk]霸权的 angst [æŋst]焦虑 lay sth bare揭露，暴露
84,Jeff英语：🌺#词海拾珠#🌺 ⭐️rise  n.（重要性、优势、权力等的）增强 ⭐️benign   [bɪˈnaɪn]  良性的  ，relatively ~  相对良性的 ⭐️malign   [məˈlaɪn]  有害的；邪恶的 ⭐️hegemonic   [ˌhedʒɪˈmɑːnɪk]  霸权的；支配的 ⭐️angst  [æŋst] （对形势、事态、生活的）忧虑，焦虑
85,Jeff英语：⭐️lay sth bare 揭发，暴露；公开 ⭐️bare  vt. 露出
86,Jeff英语：🌺#词海拾珠#🌺 ¡评论配图
87,闽南孤独飘：西方自由世界自己在防疫危机搞得一团遭，还不忘抹黑和甩锅🇨🇳，他们就是见不得咱们好，见不得咱们比他们优秀，咱们必须丢掉幻想，保持警惕！
88,无惧于天地之道：我倒觉得都不算重要: 前半段，嫉妒心放四海皆准，理论是相通的；后半段，根本没必要理解西方的舆论从而拼命自证，发展经济和军事，自然就不需要跟他们理论。//@夏三两:我觉得这个访谈更重要的内容不在标题而在后面，面对这种情况，如何应对很重要
89,瓦尔特在2020：走自己的路让别人说去吧
90,占小楠：China needs to know that what the West think is important and try to find a way to better relate to the West.
91,希望种花家好好的：站直了，别趴下
92,水陆栖：对中国羡慕嫉妒恨。只有远远甩开，望尘莫及才能治好这种病。
93,风吹绿草佑牛羊：霸王吃独食惯了，跑来个分享的，那还不趁你没站稳脚跟，把你掐死？
94,小马兜兜2020：我理解不了，可能毛主席说得对，邪恶的西方世界都是土匪、强盗。
95,不雨亦潇潇-英语学习：benign /bɪˈnaɪn/ adj.良性的；和蔼的，亲切的 malign /məˈlaɪn/ adj.有害的；邪恶的 hegemonic adj.霸权的；支配的 angst  /æŋst/ n.焦虑；担心 lay bare 暴露
96,战略安全与军控在线：转发微博
97,xusoso6：爱的传承
98,文心雕凤2396050361：爱的轮回
99,不正常的火山酱PCY：哇嗷！！！！！期待
100,共11条回复
101,爱哭娃调调：有点小期待哦，百老汇音乐剧《汉密尔顿》曾是音乐剧领域里的传奇之作。
102,时臣你又错了：好开心好开心好开心啊啊啊啊
