,2020-02-24
0,欧气仙女1988：为什么中国要道歉?凭什么?中国政府在第一时间告诉了卫生组织，已经控制在了国内，为什么还要道歉?那这么说其他国家的流感埃博拉病毒什么的道歉了吗？
1,共120条回复
2,不够正经的小二：伊拉克太难了又要打仗又要防疫
3,共24条回复
4,影视剧正太：天呐，中东地区医疗条件这么差，愿平安！🙏🙏🙏🙏
5,共3条回复
6,阅敌無数：很多人都没有过中国旅行史和接触史，别一个一个帽子往中国扣。
7,共6条回复
8,北城夏屿：伊拉克再也不仅仅是战区
9,共9条回复
10,王柬禾：和美国不对付的国家都是这个下场
11,共59条回复
12,允浩萌主是命：阿富汗塔利班也有新冠，谁会去跟塔利班扯啊，美国人啊，跟塔利班扯事情的要么是穆斯林自己内部交流，要么就是美国军方，还能有谁。。。。
13,子涵ZZiHan：从美国开始的艾滋病 美国道歉了吗？中国已经对世界很负责人！
14,喵喵小禅eve：认真看新闻好吗，伊拉克第一例是接触伊朗人，之前的新闻确认伊朗的确诊患者没有可能接触过中国人。这病毒源头还不一定是怎么回事呢。
15,共3条回复
16,是璐lu啊：美国真的可疑，难道都是从中国武汉传出去的吗
17,共3条回复
18,海绵饱饱饱饱饱饱饱饱：这个病毒传播的也太快了
19,共2条回复
20,▅▅▅▅▅：咱们国人还是有点自觉 就不要出国了 真的
21,共44条回复
22,趄鹿：多难多灾的中东千万别在让疫情席卷了！
23,重庆花泽类的原味薯片啦：能说的只有愿平安🙏
24,西西里的桃花：手动点赞
25,兔子君51020：大爱，很少人能做到这样
26,猫小殿一天都在想什么：这么优秀，如果没对象非诚帮忙介绍下
27,不可描述的大牛Vv：善仁之心
28,能文能舞小韭菜：
29,小艾久久：点赞！
30,曦城的李先生：
31,歇斯底里的丑鱼：
32,刘走世界：
33,一博看天下：
34,xlq平平淡淡才最真：
35,泰山樱花公社：转发微博
36,风吹俺的扇：🙏
37,一江正杰：敬佩老乡
38,不管风从哪儿边来：@不许和我多说话
39,1988cheer：求关注青岛一天17个韩国航班落地，全满！！国内最多！现在青岛没有任何反应，大家都要重视起来，要不然这一个多月月子白做了，青岛是国内韩国往返航班最多城市没有之一'@青岛新闻网 @青岛日报官方微博
40,共316条回复
41,可回收艺术家：#请山东省政府限制韩国人入境# 威海、青岛、烟台，是有大量韩国人生活的地方，眼看韩国疫情已经控制乏力了，别让我们遭受二度伤害！山东人请一起呼吁吧！
42,共79条回复
43,紫荷听泉：韩国感觉有点控制不住了啊！一定要加油啊！不然越来越多人感染更加麻烦了！
44,共21条回复
45,文姬今天不想做饭_：韩国日本疫情愈发严重！而山东半岛青岛烟台威海等地有几十万韩国人，现在韩国公民依然大批涌入还不隔离！后果真的不堪设想！知道国家暂时不能限制入境，但是14天隔离必须要有！现在武汉以举国之力成功在即，山东不能重蹈覆辙！疫情当前，请国家不要区分韩国日本中国人，必须同等隔离14天！请国家重视！
46,共30条回复
47,AndyMcGuire：邪教教徒可以找到他们的归宿了
48,共23条回复
49,Olga壳儿：关注一下山东辽宁和吉林吧！！！！！适当控制一下来自韩国和日本的流量吧！！！！！
50,共30条回复
